customer_id,age,gender,region,tenure_months,contract_type,usage_prev_30d_gb,usage_last_30d_gb,avg_call_minutes,support_tickets_last_90d,avg_ticket_resolution_days,monthly_charges,total_charges,late_payments_last_6m,payment_method,churn
100255,26,Male,West,48,Month-to-month,62.59,62.47,,2,4.1,15.33,695.88,1,Digital wallet,1
100256,56,Female,East,62,One year,7.41,8.29,92.4,0,0.91,31.78,1790.8,0,Credit card,0
100257,23,Female,North,6,Month-to-month,28.08,28.58,131.8,1,2.37,64.14,354.48,1,Digital wallet,1
100258,27,Female,South,46,Month-to-month,47.6,51.9,144.3,1,2.56,82.82,3648.14,1,Credit card,1
100259,51,Female,North,62,Month-to-month,7.65,8.48,70.8,1,2.96,30.8,1722.23,1,Mailed check,1
100260,63,Male,West,3,Month-to-month,13.51,14.3,140.1,0,3.47,83.09,226.95,0,Mailed check,0
100261,27,Male,North,37,Two year,17.7,15.81,146.7,1,0.1,85.44,3302.73,1,Bank transfer,1
100262,35,Male,North,6,Month-to-month,36.96,32.74,,1,3.3,55.12,333.33,1,Mailed check,0
100263,70,Female,East,13,Month-to-month,24.14,23.66,212.3,2,0.1,68.27,840.34,0,Credit card,1
100264,74,Female,South,35,Month-to-month,35.29,30.67,106.0,3,2.44,94.19,3026.47,2,Bank transfer,0
100265,51,Male,West,24,Month-to-month,9.48,8.92,67.4,1,0.92,103.15,2405.99,1,Digital wallet,0
100266,43,Female,North,7,Month-to-month,20.49,18.7,57.0,2,2.79,52.1,360.9,0,Digital wallet,0
100267,37,Male,West,57,Month-to-month,40.64,10.66,74.1,1,3.5,44.17,2369.29,0,Credit card,0
100268,52,Male,North,15,Month-to-month,33.45,28.82,78.1,1,2.59,61.01,901.46,2,Credit card,1
100269,51,Female,North,62,Month-to-month,22.86,12.91,86.0,0,1.52,37.97,,0,Credit card,0
100270,34,Female,South,13,Month-to-month,36.04,34.95,104.1,1,0.53,96.28,1246.05,0,Credit card,0
100271,19,Female,North,37,One year,23.99,16.63,118.9,0,2.44,77.22,2751.14,2,Credit card,1
100272,26,Female,East,52,Month-to-month,35.35,32.69,123.2,0,1.89,64.9,3291.67,1,Digital wallet,0
100273,72,Female,North,35,One year,36.9,18.79,164.7,0,3.0,92.95,2987.56,0,Bank transfer,0
100274,41,Female,North,30,One year,62.44,54.99,224.9,1,1.85,84.33,2358.0,0,Credit card,1
100275,45,Male,East,54,Two year,63.08,67.44,123.8,0,4.6,89.36,4681.48,0,Credit card,0
100276,44,Male,North,1,Month-to-month,18.53,7.23,78.2,0,2.57,78.87,77.25,0,Credit card,1
100277,62,Female,East,59,One year,29.77,33.45,162.8,0,3.88,100.38,6017.26,0,Bank transfer,0
100278,21,Male,East,49,Two year,19.76,20.48,156.9,0,1.75,30.74,1396.85,1,Credit card,0
100279,22,Male,North,55,Two year,34.98,39.49,73.2,0,3.6,78.06,4312.81,0,Digital wallet,0
100280,33,Male,,30,Two year,29.01,26.1,158.4,0,3.44,104.28,3029.57,0,Credit card,0
100281,45,Male,North,28,Month-to-month,50.56,54.63,13.7,1,1.48,57.07,1445.23,1,Mailed check,1
100282,56,Female,South,41,Two year,29.14,28.34,56.8,0,0.25,50.7,1886.93,1,Digital wallet,0
100283,45,Male,North,46,Two year,60.12,59.93,48.6,0,4.4,55.77,2509.14,0,Credit card,0
100284,43,Male,West,66,Month-to-month,70.64,74.12,59.1,2,1.87,65.05,4298.61,0,Credit card,0
100285,71,Female,East,61,Month-to-month,64.97,70.5,164.8,0,1.53,92.02,5777.63,0,Bank transfer,0
100286,27,Male,South,4,Two year,6.41,5.56,91.5,1,2.05,65.15,243.63,1,Mailed check,1
100287,50,Male,West,11,Month-to-month,29.04,28.06,176.4,0,1.08,93.31,1049.6,0,Bank transfer,1
100288,48,Male,South,68,One year,31.34,33.83,236.3,0,3.45,77.08,4855.56,0,Bank transfer,0
100289,44,Female,West,28,Month-to-month,33.43,33.78,229.5,0,2.49,88.42,2469.91,0,Credit card,0
100290,64,Male,East,42,One year,46.7,44.48,71.8,1,2.58,66.22,2574.0,0,Bank transfer,0
100291,33,Female,West,5,Month-to-month,32.85,28.32,93.9,1,4.21,58.92,292.81,0,Mailed check,0
100292,72,Male,West,8,One year,32.12,27.38,106.0,0,2.65,31.78,239.21,0,Bank transfer,0
100293,36,Female,West,30,Month-to-month,28.07,27.44,255.8,1,4.86,15.0,430.53,0,Credit card,0
100294,49,Male,North,51,Two year,3.73,0.88,70.9,1,2.47,55.18,2805.69,1,Bank transfer,0
100295,47,Female,West,55,Month-to-month,18.36,6.73,193.1,0,0.24,15.0,808.14,1,Digital wallet,0
100296,66,Male,West,64,Month-to-month,50.92,50.67,139.5,1,1.17,62.65,3662.07,0,Mailed check,1
100297,43,Female,East,14,Month-to-month,6.22,5.71,18.0,1,1.41,81.53,1133.03,1,Digital wallet,1
100298,34,Male,North,15,Month-to-month,37.09,40.43,89.5,0,2.67,65.59,968.5,0,Digital wallet,0
100299,19,Male,West,39,Two year,17.88,8.27,54.4,1,4.78,15.0,591.52,0,Bank transfer,0
100300,38,Male,North,39,Month-to-month,27.89,29.76,87.5,0,2.78,54.39,2180.23,1,Credit card,0
100301,65,Male,South,3,Month-to-month,41.13,37.28,18.8,0,2.16,78.04,217.62,2,Credit card,1
100302,18,Male,South,32,Two year,13.05,8.36,264.9,1,2.05,96.23,3082.69,0,Credit card,0
100303,69,Female,North,64,Month-to-month,23.69,21.47,82.3,2,3.32,77.55,4729.71,0,Bank transfer,0
100304,48,Male,East,12,Month-to-month,14.78,16.4,88.1,0,3.12,64.35,722.32,0,Digital wallet,1
100305,25,Male,North,59,One year,36.44,41.02,250.3,0,3.7,76.19,4526.52,0,Bank transfer,0
100306,35,Female,East,32,Month-to-month,20.65,23.65,42.9,1,1.44,110.55,3456.56,0,Credit card,1
100307,49,Male,West,38,Two year,19.12,20.19,142.7,2,5.88,65.12,2558.93,0,Bank transfer,0
100308,35,Male,South,46,One year,41.23,46.53,66.1,0,1.98,27.27,1174.25,1,Mailed check,0
100309,24,Male,East,51,Month-to-month,13.35,11.94,28.2,0,1.55,52.72,2489.86,0,Bank transfer,0
100310,55,Male,North,46,One year,26.25,23.54,153.4,1,4.29,45.78,2054.37,0,Bank transfer,0
100311,56,Male,West,8,Two year,13.82,6.31,215.9,1,3.85,35.35,287.94,0,Mailed check,0
100312,24,Male,,21,Month-to-month,34.73,29.95,102.1,0,1.53,46.64,957.49,0,Bank transfer,0
100313,34,Male,North,61,One year,33.88,34.27,167.2,1,3.52,133.41,7845.42,1,Bank transfer,0
100314,31,Female,East,3,Month-to-month,23.96,21.96,70.7,2,1.86,38.87,116.23,0,Bank transfer,1
100315,55,Male,South,51,Month-to-month,57.38,58.57,145.7,0,3.13,51.79,,2,Bank transfer,0
100316,59,Female,South,37,One year,50.43,42.98,108.2,0,2.85,134.14,4941.56,0,Bank transfer,0
100317,59,Female,East,9,Month-to-month,19.49,13.49,76.0,1,6.32,78.56,716.7,0,Bank transfer,1
100318,71,Male,South,9,Month-to-month,91.67,92.47,52.7,2,4.59,72.8,686.19,1,Bank transfer,1
100319,61,Male,East,70,Month-to-month,48.54,54.21,213.6,0,4.1,77.58,5086.7,1,Mailed check,0
100320,36,Female,North,3,One year,40.2,42.92,110.7,0,3.65,68.85,204.55,0,Digital wallet,0
100321,24,Female,South,2,One year,39.24,15.09,84.2,0,0.62,52.44,103.86,0,Credit card,0
100322,53,Male,West,2,Month-to-month,12.8,12.29,91.2,0,,72.11,134.76,0,Digital wallet,0
100323,70,Female,North,45,Month-to-month,56.58,11.33,148.3,0,1.84,77.78,3655.2,1,Credit card,1
100324,73,Female,East,66,Two year,5.93,5.16,164.1,0,2.42,21.77,1462.91,0,Credit card,0
100325,31,Male,North,13,Month-to-month,35.4,18.21,108.6,1,2.63,52.59,638.22,0,Credit card,1
100326,31,Male,West,57,Month-to-month,57.07,52.71,141.0,0,0.1,21.56,1286.85,0,Credit card,0
100327,20,Female,East,52,Month-to-month,20.02,20.04,87.4,0,2.07,41.5,2015.12,0,Credit card,0
100328,26,Male,South,17,One year,44.71,41.46,94.5,1,2.69,77.04,1228.36,0,Mailed check,1
100329,49,Female,North,5,Month-to-month,32.76,35.48,154.8,0,3.89,53.23,240.06,0,Bank transfer,0
100330,49,Male,South,35,Two year,44.83,13.88,85.4,1,1.32,58.0,1861.27,1,Credit card,0
100331,39,Female,West,6,One year,40.19,45.44,49.9,0,,15.0,82.07,0,Bank transfer,0
100332,35,Male,South,9,Month-to-month,56.58,51.09,150.1,2,1.21,30.21,282.78,0,Bank transfer,0
100333,65,Male,South,34,One year,57.37,48.86,134.7,0,2.02,34.91,1220.78,0,Mailed check,0
100334,44,Male,East,58,Month-to-month,6.15,5.38,180.2,1,0.81,21.07,1224.65,1,Credit card,0
100335,64,Male,South,71,Month-to-month,16.88,18.41,148.8,1,4.49,68.74,4675.92,0,Digital wallet,0
100336,72,Female,South,45,One year,33.27,28.81,132.5,2,3.66,66.08,3011.6,0,Credit card,0
100337,36,Male,South,20,Month-to-month,46.27,49.69,44.9,1,6.57,85.02,1653.6,0,Credit card,0
100338,29,Female,North,24,Two year,15.95,15.49,106.8,0,1.7,96.75,2424.57,0,Bank transfer,0
100339,72,Female,East,44,One year,45.55,44.54,78.5,0,3.79,99.32,3954.62,0,Mailed check,1
100340,54,Male,West,13,Month-to-month,61.37,65.62,148.1,0,0.68,73.84,865.0,2,Credit card,0
100341,34,Female,West,37,Two year,45.27,42.82,,0,4.7,69.75,2469.96,0,Bank transfer,0
100342,53,Female,West,55,Month-to-month,42.75,46.73,162.2,1,2.18,72.04,4065.96,0,Credit card,0
100343,47,Female,South,60,Month-to-month,23.07,20.26,42.8,1,2.37,39.65,2384.33,1,Credit card,1
100344,69,Male,North,5,Month-to-month,28.25,30.11,128.1,1,,71.78,340.46,0,Credit card,0
100345,32,Female,East,21,Two year,80.97,90.78,78.8,0,4.32,52.13,1001.56,1,Credit card,0
100346,74,Female,West,19,Month-to-month,2.32,2.08,157.2,0,1.03,34.26,,1,Digital wallet,1
100347,71,Female,East,40,Month-to-month,27.79,28.25,172.2,1,2.34,20.05,789.34,0,Mailed check,1
100348,28,Male,South,14,Month-to-month,20.65,21.53,104.9,1,4.64,15.0,189.99,0,Bank transfer,0
100349,27,Female,East,68,Month-to-month,13.82,12.3,86.0,0,1.95,58.58,4080.67,0,Mailed check,0
100350,48,Male,West,66,Month-to-month,39.24,12.63,132.3,1,,47.95,3207.5,1,Credit card,0
100351,20,Male,West,24,One year,35.31,35.77,73.0,0,3.31,46.2,1080.47,0,Credit card,0
100352,35,Male,West,29,Two year,24.33,22.52,175.1,1,4.61,36.07,,1,Credit card,0
100353,42,Female,South,32,One year,32.25,6.73,,1,3.5,50.91,1596.15,1,Credit card,1
100354,73,Female,North,4,Month-to-month,49.16,52.9,83.8,2,2.13,37.54,149.33,1,Credit card,0
100355,74,Male,South,64,Month-to-month,32.67,33.33,54.8,3,0.1,67.3,4465.06,0,Digital wallet,0
100356,26,Female,South,56,Month-to-month,34.47,33.54,124.3,1,3.56,83.42,4369.34,0,Bank transfer,0
100357,68,Male,West,24,Month-to-month,25.6,27.46,193.6,0,2.76,52.78,1288.77,0,Credit card,0
100358,23,Male,South,39,One year,33.16,35.47,168.2,0,5.16,92.21,3508.15,0,Credit card,0
100359,60,Female,South,28,Month-to-month,53.15,48.54,49.3,0,3.36,45.57,1158.63,0,Credit card,0
100360,66,Female,South,17,Two year,48.53,41.62,140.8,0,1.65,16.73,290.14,0,Credit card,0
100361,68,Female,East,22,Month-to-month,65.05,60.14,149.4,0,0.63,99.05,2150.34,0,Credit card,1
100362,30,Female,South,8,One year,14.92,16.64,95.2,0,2.24,15.0,108.88,0,Credit card,0
100363,68,Male,North,58,Two year,26.7,25.87,111.0,0,3.04,50.99,2964.41,1,Credit card,0
100364,24,Female,West,47,One year,36.82,17.15,163.2,0,2.66,84.58,3910.35,1,Credit card,0
100365,47,Male,South,67,Two year,18.56,6.01,118.1,0,0.61,95.97,6174.5,1,Digital wallet,0
100366,44,Female,South,1,Two year,40.85,37.19,24.3,2,0.1,60.94,55.68,0,Bank transfer,1
100367,36,Male,North,45,One year,32.92,31.62,64.4,3,1.06,50.66,2356.3,1,Bank transfer,0
100368,19,Male,East,40,Month-to-month,19.15,18.48,82.9,1,0.1,117.49,4885.14,0,Credit card,0
100369,62,Male,East,45,Month-to-month,36.51,36.01,65.6,0,1.03,87.98,4119.24,0,Digital wallet,1
100370,37,Female,West,71,Two year,19.41,19.12,174.4,0,2.86,91.9,6491.06,2,Credit card,0
100371,55,Male,North,28,Month-to-month,62.9,59.09,,0,4.67,76.86,1957.28,1,Bank transfer,1
100372,41,Female,West,11,Two year,21.64,20.34,44.7,0,0.1,80.1,877.22,0,Credit card,0
100373,39,Female,East,1,Month-to-month,16.93,18.46,,0,0.96,71.43,73.22,0,Digital wallet,0
100374,68,Male,North,35,One year,37.12,38.94,182.0,1,3.09,211.88018722665865,2265.42,0,Credit card,0
100375,23,Female,,13,Month-to-month,33.48,35.28,95.6,1,1.82,18.65,238.64,0,Bank transfer,1
100376,59,Male,North,11,Two year,21.85,15.23,130.8,0,,31.49,330.25,0,Credit card,1
100377,60,Male,West,11,Month-to-month,19.73,12.19,,0,3.07,81.92,871.93,1,Credit card,1
100378,39,Female,North,20,Month-to-month,9.08,8.24,52.6,1,1.88,95.03,1874.36,1,Credit card,1
100379,32,Male,South,9,Two year,44.25,50.77,136.3,2,4.31,69.49,640.32,0,Digital wallet,0
100380,18,Male,East,35,Month-to-month,53.25,29.85,77.6,0,6.14,37.43,1364.68,0,Digital wallet,1
100381,71,Male,West,47,Month-to-month,51.66,45.26,233.0,1,0.9,70.01,3072.17,0,Digital wallet,0
100382,72,Female,East,21,Two year,23.62,24.91,50.4,1,3.89,74.43,1465.23,0,Credit card,0
100383,31,Male,West,10,Two year,36.66,39.33,107.7,2,5.66,17.34,177.81,1,Bank transfer,1
100384,19,Male,North,41,Month-to-month,37.84,35.2,187.9,0,4.67,102.51,4072.98,0,Credit card,0
100385,24,Female,West,7,One year,10.55,9.21,83.7,1,1.47,86.53,570.13,1,Credit card,1
100386,21,Male,North,53,Month-to-month,19.88,21.3,134.8,0,2.01,38.42,1869.46,0,Mailed check,0
100387,65,Female,North,28,Month-to-month,37.66,38.4,489.9,0,0.1,62.87,1632.87,0,Bank transfer,0
100388,68,Male,West,30,One year,9.8,11.17,180.3,2,1.65,56.65,1614.34,0,Bank transfer,0
100389,26,Female,North,18,Month-to-month,15.41,16.46,138.8,1,1.69,97.19,1582.12,1,Credit card,1
100390,60,Female,North,21,Month-to-month,46.19,52.15,167.5,0,3.19,50.77,1114.9,0,Credit card,0
100391,28,Male,East,11,Month-to-month,13.85,14.41,143.1,0,0.8,35.03,378.4,0,Mailed check,1
100392,38,Male,South,40,Two year,11.4,4.3,62.6,0,2.61,62.0,2538.29,0,Credit card,1
100393,52,Female,North,11,One year,52.38,52.35,132.4,0,2.81,38.83,412.62,0,Bank transfer,0
100394,59,Female,East,49,Month-to-month,22.85,25.9,323.9,1,1.8,89.06,4554.51,0,Digital wallet,0
100395,67,Male,West,19,Two year,47.0,51.49,210.6,1,3.76,62.58,1145.67,0,Digital wallet,1
100396,20,Female,,41,Two year,70.42,60.6,,0,1.82,35.19,1384.7,1,Credit card,0
100397,29,Male,North,39,Month-to-month,14.09,14.44,98.1,0,2.99,46.53,1831.16,0,Credit card,0
100398,33,Female,East,45,Two year,20.61,18.44,336.4,0,0.55,53.17,2355.26,0,Credit card,0
100399,35,Female,West,54,Month-to-month,33.18,7.82,107.6,1,1.33,56.88,2905.51,2,Bank transfer,1
100400,74,Female,North,40,Month-to-month,50.62,57.43,84.7,1,3.94,23.62,850.46,0,Bank transfer,0
100401,62,Female,North,61,Month-to-month,25.23,26.56,63.9,1,0.1,35.5,1989.08,2,Bank transfer,1
100402,36,Male,North,19,Month-to-month,3.18,1.7,120.4,1,3.63,71.32,1272.45,0,Credit card,0
100403,73,Female,South,54,One year,11.7,2.47,81.5,0,2.01,96.56,4776.74,0,Bank transfer,1
100404,46,Female,North,25,One year,21.01,20.7,117.5,2,0.1,51.61,1261.31,0,Credit card,0
100405,46,Female,East,45,Two year,41.44,47.15,136.7,1,1.83,66.84,2859.63,1,Digital wallet,0
100406,42,Female,West,35,Month-to-month,19.99,19.01,225.3,1,3.6,122.86,4321.26,1,Credit card,1
100407,26,Female,North,65,Month-to-month,40.05,39.38,97.0,0,5.96,70.54,4452.97,0,Credit card,0
100408,71,Female,East,20,Month-to-month,24.2,23.46,23.7,0,5.3,15.79,294.21,0,Digital wallet,0
100409,18,Female,North,37,Month-to-month,32.16,13.53,93.9,1,1.1,78.56,2807.49,1,Mailed check,1
100410,27,Female,North,12,Two year,43.96,39.11,94.7,0,3.7,69.89,846.48,1,Credit card,0
100411,31,Male,West,45,One year,48.65,11.01,90.0,0,1.83,53.62,2359.89,0,Credit card,0
100412,33,Male,South,3,One year,71.53,64.02,,1,1.58,36.16,104.55,0,Digital wallet,0
100413,25,Male,,30,One year,32.65,33.54,30.7,1,4.01,85.01,2432.66,0,Digital wallet,0
100414,19,Male,South,1,Month-to-month,12.11,5.81,51.9,0,2.84,15.0,15.06,0,Bank transfer,1
100415,56,Male,North,24,Month-to-month,38.02,33.11,87.6,1,2.85,53.81,1300.73,0,Digital wallet,0
100416,73,Male,South,35,Month-to-month,21.54,24.33,180.1,0,0.1,55.57,1934.04,1,Digital wallet,0
100417,24,Male,North,24,Two year,39.04,18.73,109.1,1,1.05,46.83,1107.56,0,Credit card,0
100418,34,Female,West,28,Month-to-month,33.7,31.95,149.6,0,1.15,61.81,1650.75,0,Credit card,1
100419,46,Male,East,11,Month-to-month,48.77,46.15,47.1,0,3.27,33.34,371.12,0,Credit card,0
100420,70,Female,South,51,One year,22.58,20.14,69.0,0,3.6,78.38,4123.77,0,Credit card,0
100421,57,Male,South,57,Month-to-month,39.0,37.26,9.4,0,5.1,137.55,7204.58,1,Bank transfer,1
100422,61,Male,East,33,Month-to-month,42.35,19.71,27.5,0,1.09,142.28278932539254,1437.4,0,Credit card,0
100423,51,Female,West,4,Month-to-month,0.0,0.0,307.1,0,5.14,74.95,280.27,1,Digital wallet,1
100424,41,Female,North,5,Month-to-month,33.36,37.94,44.9,1,2.11,68.61,315.66,1,Bank transfer,0
100425,29,Female,North,48,Month-to-month,5.98,5.43,58.5,0,2.62,69.88,3354.37,0,Digital wallet,0
100426,67,Female,North,66,Two year,17.67,15.96,,2,2.32,53.13,3386.4,0,Bank transfer,0
100427,63,Female,South,62,One year,29.43,26.25,255.8,0,2.88,65.07,4223.87,2,Credit card,0
100428,19,Female,South,29,Month-to-month,8.25,8.43,,0,3.55,70.15,1957.38,1,Credit card,0
100429,58,Male,North,36,One year,33.83,18.85,100.3,1,4.06,84.92,3051.38,1,Credit card,1
100430,22,Female,South,12,One year,40.09,35.49,70.8,1,2.13,83.17,920.5,1,Bank transfer,0
100431,60,Female,South,5,One year,51.83,45.42,81.0,0,2.63,97.0,467.02,0,Digital wallet,0
100432,65,Male,North,55,Two year,14.2,15.24,38.8,0,1.13,46.52,2564.26,0,Credit card,0
100433,25,Male,West,31,Two year,72.17,22.67,72.2,1,3.52,69.51,1978.41,0,Credit card,0
100434,42,Female,East,36,Month-to-month,19.98,21.73,155.8,0,2.9,61.05,2167.55,1,Bank transfer,0
100435,25,Male,South,25,Month-to-month,33.96,32.07,99.6,0,1.33,86.32,2251.33,0,Credit card,0
100436,50,Female,South,23,Month-to-month,28.13,9.03,133.7,1,0.63,25.82,561.01,0,Credit card,1
100437,70,Male,South,70,Month-to-month,25.02,25.64,49.9,0,2.74,92.31,6399.08,1,Credit card,1
100438,22,Male,West,58,Two year,73.46,78.8,166.8,0,4.46,72.9,4204.0,0,Bank transfer,0
100439,40,Male,East,50,One year,15.19,13.13,103.9,1,4.88,94.99,4869.86,0,Bank transfer,0
100440,73,Female,South,28,Month-to-month,68.4,71.17,82.2,0,0.56,66.16,1709.52,1,Mailed check,0
100441,35,Male,West,52,Two year,49.82,20.33,89.6,1,3.9,60.45,3166.18,1,Credit card,0
100442,25,Female,West,25,One year,30.69,28.72,112.2,0,3.7,48.46,1190.91,0,Credit card,1
100443,45,Female,West,37,Month-to-month,31.12,30.27,109.5,1,4.58,54.81,1990.86,0,Credit card,0
100444,46,Male,North,11,Two year,38.95,37.27,225.3,2,3.21,15.0,164.26,0,Mailed check,1
100445,55,Female,North,51,Month-to-month,20.49,21.84,114.9,0,2.0,60.89,3164.19,0,Credit card,0
100446,35,Male,East,5,Month-to-month,28.73,28.46,112.3,1,3.68,51.74,260.71,0,Credit card,0
100447,72,Female,South,52,Month-to-month,34.71,37.42,97.0,0,0.1,67.23,3175.04,0,Digital wallet,0
100448,47,Male,East,43,Two year,52.06,28.71,126.4,0,1.01,47.36,1979.23,2,Credit card,0
100449,34,Male,West,5,Month-to-month,27.43,25.9,176.4,0,1.2,73.68,368.64,0,Bank transfer,0
100450,72,Female,North,36,Month-to-month,13.36,13.52,27.1,0,1.49,61.56,1997.32,0,Bank transfer,0
100451,70,Female,North,16,One year,39.12,43.89,24.6,2,0.22,19.21,290.48,1,Credit card,0
100452,46,Female,South,34,Two year,31.56,30.97,94.6,1,1.65,66.09,2060.67,1,Digital wallet,1
100453,19,Female,North,1,Month-to-month,14.7,15.04,64.5,2,1.67,85.46,80.97,0,Bank transfer,0
100454,52,Male,East,52,Month-to-month,31.77,33.39,108.7,2,2.1,87.3,4602.63,1,Bank transfer,1
100455,49,Male,East,37,Two year,19.8,5.11,110.2,0,2.93,42.61,1604.56,0,Credit card,1
100456,26,Male,South,26,One year,32.98,37.06,93.8,0,0.62,27.21,707.77,2,Bank transfer,0
100457,54,Female,East,63,Month-to-month,30.19,19.41,203.9,1,1.82,92.16,5343.27,0,Credit card,1
100458,65,Male,South,46,Month-to-month,38.55,40.13,60.3,0,2.36,75.23,3490.44,0,Mailed check,0
100459,24,Male,East,44,Month-to-month,35.01,36.19,68.8,0,0.1,40.66,1805.22,0,Bank transfer,0
100460,59,Male,North,11,One year,42.37,13.82,237.7,0,2.39,44.02,438.97,0,Mailed check,0
100461,25,Male,East,36,One year,28.48,7.52,44.8,0,2.86,65.64,,1,Credit card,1
100462,60,Male,East,50,One year,10.64,11.7,90.0,0,3.64,86.37,4212.29,0,Bank transfer,0
100463,41,Male,North,66,Month-to-month,30.44,34.94,84.1,1,0.52,56.51,3719.07,0,Credit card,0
100464,18,Male,East,43,Two year,54.01,60.47,139.4,1,2.27,27.6,1190.78,0,Credit card,0
100465,73,Female,West,13,Month-to-month,6.93,6.15,,0,4.36,17.22,203.69,0,Bank transfer,0
100466,27,Male,North,49,Two year,5.31,5.59,40.3,1,0.1,44.45,2041.55,1,Credit card,0
100467,51,Male,East,6,Month-to-month,12.75,12.09,76.1,0,2.49,44.01,270.34,0,Mailed check,0
100468,28,Female,West,23,Month-to-month,46.37,23.16,70.4,0,0.22,36.93,830.58,3,Mailed check,1
100469,71,Male,West,66,Month-to-month,16.78,16.35,155.0,0,1.86,100.21,6760.54,0,Credit card,0
100470,60,Male,South,57,Month-to-month,49.64,51.81,237.1,0,1.29,25.71,1375.13,0,Digital wallet,0
100471,63,Male,East,65,Month-to-month,32.92,11.12,204.1,1,3.06,46.35,3135.59,0,Digital wallet,0
100472,42,Male,West,26,One year,26.37,23.56,98.9,1,2.06,118.53,2987.61,0,Credit card,1
100473,44,Female,East,49,Two year,102.27,41.36,182.4,0,0.59,44.84,2137.81,0,Digital wallet,0
100474,54,Male,North,50,Month-to-month,18.18,4.19,184.3,1,4.78,64.52,3045.53,2,Digital wallet,0
100475,62,Male,North,18,Month-to-month,26.55,11.48,266.2,0,2.77,100.26,1839.03,0,Credit card,1
100476,66,Male,West,67,Month-to-month,11.31,11.97,6.1,0,3.98,61.98,4171.47,0,Bank transfer,0
100477,19,Male,South,69,Two year,32.53,30.51,81.4,0,0.86,74.59,5299.26,0,Credit card,0
100478,55,Female,North,8,Month-to-month,13.28,4.67,150.5,3,1.91,48.2,371.56,1,Bank transfer,1
100479,24,Male,South,55,Month-to-month,18.48,20.25,,0,4.0,43.2,2429.31,0,Bank transfer,0
100480,34,Female,West,32,Month-to-month,21.43,6.11,41.4,2,1.38,24.69,763.27,0,Credit card,1
100481,65,Female,South,48,Month-to-month,24.89,9.78,48.7,0,2.49,59.57,2703.71,1,Mailed check,0
100482,32,Female,West,40,One year,48.57,46.7,129.5,0,2.4,74.39,3118.31,0,Mailed check,1
100483,63,Female,East,16,Month-to-month,14.95,12.93,70.3,3,0.1,113.39,1707.06,1,Mailed check,1
100484,44,Female,West,7,Month-to-month,12.05,12.41,49.4,0,2.4,51.44,334.81,0,Bank transfer,0
100485,31,Female,West,37,Two year,26.28,28.25,240.6,0,1.87,94.85,3466.9,0,Credit card,0
100486,37,Female,North,60,Month-to-month,21.71,12.7,128.0,0,2.25,88.34,5379.4,0,Digital wallet,1
100487,48,Male,East,59,One year,54.25,56.15,219.0,0,1.42,46.49,2525.68,0,Bank transfer,0
100488,61,Male,North,20,Month-to-month,11.74,6.83,82.8,1,0.57,65.72,1340.99,0,Digital wallet,0
100489,52,Male,West,62,Two year,49.55,53.69,169.6,0,1.28,66.02,4279.93,0,Digital wallet,0
100490,71,Female,North,26,One year,53.47,58.35,55.8,0,1.71,30.34,770.64,0,Credit card,0
100491,67,Female,East,40,Month-to-month,22.64,19.53,70.2,2,3.41,58.69,2452.96,0,Bank transfer,1
