machine_id,hour,operating_hours,hours_since_maintenance,temperature_c,vibration_mm_s,pressure_kpa,failure_event
1,631,631,198,65.0,0.584,102.31,0
1,632,632,199,64.72,0.417,102.85,0
1,633,633,200,63.39,0.39,101.87,0
1,634,634,201,63.98,0.436,100.47,0
1,635,635,202,68.61,0.609,103.12,0
1,636,636,203,64.9,0.713,102.81,0
1,637,637,204,64.84,0.486,102.76,0
1,638,638,205,67.54,0.448,107.25,0
1,639,639,206,63.41,0.533,99.5,0
1,640,640,207,68.27,0.41,101.85,0
1,641,641,208,66.66,0.601,99.22,0
1,642,642,209,64.38,0.283,102.34,0
1,643,643,210,64.82,0.408,100.29,0
1,644,644,211,64.31,0.36,103.32,0
1,645,645,212,67.73,0.218,101.71,0
1,646,646,213,64.25,0.509,99.62,0
1,647,647,214,64.74,0.325,103.74,0
1,648,648,215,65.18,0.431,102.93,0
1,649,649,216,64.56,0.264,103.49,0
1,650,650,217,65.52,0.432,104.46,0
1,651,651,218,67.19,0.319,100.05,0
1,652,652,219,67.79,0.62,100.15,0
1,653,653,220,62.87,0.373,100.75,0
1,654,654,221,62.15,0.454,98.8,0
1,655,655,222,62.82,0.56,100.29,0
1,656,656,223,64.87,0.525,104.03,0
1,657,657,224,64.39,0.455,99.94,0
1,658,658,225,68.15,0.528,99.24,0
1,659,659,226,65.01,0.536,103.2,0
1,660,660,227,68.29,0.615,100.65,0
1,661,661,228,64.84,0.296,102.62,0
1,662,662,229,65.27,0.774,102.24,0
1,663,663,230,61.23,0.369,102.28,0
1,664,664,231,62.74,0.346,101.09,0
1,665,665,232,65.62,0.43,99.78,0
1,666,666,233,66.42,0.385,100.75,0
1,667,667,234,62.52,0.356,103.63,0
1,668,668,235,62.09,0.441,103.79,0
1,669,669,236,64.32,0.479,99.21,0
1,670,670,237,67.36,0.582,102.59,0
1,671,671,238,61.84,0.324,104.44,0
1,672,672,239,68.08,0.486,105.12,0
1,673,673,240,63.91,0.427,102.0,0
1,674,674,241,65.76,0.267,104.35,0
1,675,675,242,67.38,0.312,98.61,0
1,676,676,243,65.63,0.371,96.07,0
1,677,677,244,66.46,0.469,100.81,0
1,678,678,245,68.8,0.467,100.12,0
1,679,679,246,65.18,0.325,100.1,0
1,680,680,247,65.7,0.383,100.87,0
1,681,681,248,68.0,0.553,104.01,0
1,682,682,249,65.95,0.508,105.64,0
1,683,683,250,64.96,0.673,99.62,0
1,684,684,251,64.54,0.285,101.14,0
1,685,685,252,65.93,0.624,100.34,0
1,686,686,253,65.01,0.407,100.15,0
1,687,687,254,62.86,0.457,97.67,0
1,688,688,255,65.2,0.453,100.36,0
1,689,689,256,63.18,0.284,106.68,0
1,690,690,257,62.58,0.637,103.5,0
1,691,691,258,64.34,0.311,104.61,0
1,692,692,259,68.11,0.338,101.25,0
1,693,693,260,66.89,0.49,107.0,0
1,694,694,261,63.97,0.515,98.87,0
1,695,695,262,68.77,0.362,96.48,0
1,696,696,263,64.77,0.433,106.79,0
1,697,697,264,64.39,0.448,103.48,0
1,698,698,265,67.86,0.442,104.6,0
1,699,699,266,65.93,0.414,102.19,0
1,700,700,267,65.05,0.34,105.03,0
1,701,701,268,62.51,0.591,104.39,0
1,702,702,269,64.83,0.358,101.43,0
1,703,703,270,65.85,0.539,102.72,0
1,704,704,271,66.79,0.383,102.59,0
1,705,705,272,62.18,0.542,102.38,0
1,706,706,273,64.25,0.589,103.73,0
1,707,707,274,59.93,0.455,98.36,0
1,708,708,275,66.92,0.749,100.7,0
1,709,709,276,65.13,0.42,102.88,0
1,710,710,277,66.16,0.604,99.53,0
1,711,711,278,67.83,0.338,102.69,0
1,712,712,279,67.09,0.536,99.65,0
1,713,713,280,63.74,0.395,101.87,0
1,714,714,281,67.06,0.295,103.17,0
1,715,715,282,66.1,0.517,103.17,0
1,716,716,283,67.73,0.509,104.14,0
1,717,717,284,66.01,0.665,97.25,0
1,718,718,285,67.31,0.419,101.3,0
1,719,719,286,63.25,0.226,101.05,0
1,720,720,287,63.76,0.509,98.32,0
1,721,721,288,67.58,0.483,101.38,0
1,722,722,289,63.72,0.356,99.17,0
1,723,723,290,64.02,0.451,101.56,0
1,724,724,291,62.45,0.418,99.77,0
1,725,725,292,65.29,0.674,103.56,0
1,726,726,293,64.44,0.255,98.46,0
1,727,727,294,61.96,0.537,100.09,0
1,728,728,295,65.11,0.375,102.23,0
1,729,729,296,67.52,0.368,101.15,0
1,730,730,297,63.55,0.555,99.44,0
1,731,731,298,62.96,0.283,98.48,0
1,732,732,299,65.85,0.758,99.51,0
1,733,733,300,66.71,0.48,99.24,0
1,734,734,301,64.5,0.422,100.27,0
1,735,735,302,68.48,0.221,102.95,0
1,736,736,303,65.6,0.38,102.37,0
1,737,737,304,66.58,0.468,103.04,0
1,738,738,305,66.25,0.206,105.7,0
1,739,739,306,69.1,0.568,104.53,0
1,740,740,307,62.47,0.436,99.97,0
1,741,741,308,63.94,0.566,99.99,0
1,742,742,309,64.77,0.221,101.6,0
1,743,743,310,65.16,0.365,100.2,0
1,744,744,311,68.4,0.305,99.37,0
1,745,745,312,63.54,0.594,107.25,0
1,746,746,313,65.6,0.364,100.93,0
1,747,747,314,66.92,0.341,105.63,0
1,748,748,315,67.55,0.458,103.62,0
1,749,749,316,66.35,0.637,99.37,0
1,750,750,317,67.13,0.405,100.08,0
1,751,751,318,65.18,0.424,99.53,0
1,752,752,319,62.12,0.337,105.63,0
1,753,753,320,68.53,0.528,104.96,0
1,754,754,321,64.07,0.441,102.71,0
1,755,755,322,63.05,0.331,102.24,0
1,756,756,323,64.42,0.322,102.97,0
1,757,757,324,64.53,0.573,101.99,0
1,758,758,325,64.46,0.465,101.57,0
1,759,759,326,63.8,0.402,103.87,0
1,760,760,327,66.16,0.604,97.77,0
1,761,761,328,64.29,0.4,102.43,0
1,762,762,329,64.19,0.388,103.96,0
1,763,763,330,65.32,0.31,105.34,0
1,764,764,331,66.79,0.381,104.08,0
1,765,765,332,63.68,0.585,101.46,0
1,766,766,333,63.55,0.405,100.09,0
1,767,767,334,65.35,0.471,102.09,0
1,768,768,335,64.0,0.011,102.23,0
1,769,769,336,61.59,0.479,104.83,0
1,770,770,337,65.49,0.403,101.55,0
1,771,771,338,64.76,0.384,100.54,0
1,772,772,339,63.34,0.593,101.96,0
1,773,773,340,66.72,0.42,102.18,0
1,774,774,341,64.69,0.506,104.07,0
1,775,775,342,65.43,0.369,100.05,0
1,776,776,343,67.99,0.416,101.27,0
1,777,777,344,67.64,0.581,103.33,0
1,778,778,345,64.28,0.732,102.98,0
1,779,779,346,65.98,0.429,98.46,0
1,780,780,347,62.6,0.499,102.98,0
1,781,781,348,64.57,0.309,98.4,0
1,782,782,349,64.41,0.275,104.25,0
1,783,783,350,67.07,0.789,104.2,0
1,784,784,351,63.93,0.345,93.37,0
1,785,785,352,63.93,0.429,104.42,0
1,786,786,353,66.1,0.521,102.53,0
1,787,787,354,66.19,0.624,99.34,0
1,788,788,355,64.18,0.283,106.05,0
1,789,789,356,67.33,0.54,99.0,0
1,790,790,357,65.31,0.422,102.2,0
1,791,791,358,64.66,0.512,101.01,0
1,792,792,359,66.54,0.479,101.27,0
1,793,793,360,64.8,0.397,104.03,0
1,794,794,361,64.51,0.485,101.02,0
1,795,795,362,62.33,0.559,99.35,0
1,796,796,363,66.22,0.5,97.86,0
1,797,797,364,63.3,0.388,99.95,0
1,798,798,365,62.87,0.539,101.4,0
1,799,799,366,65.69,0.398,102.76,0
1,800,800,367,63.65,0.447,103.45,0
1,801,801,368,65.08,0.395,99.28,0
1,802,802,369,65.3,0.491,101.35,0
1,803,803,370,63.62,0.515,108.2,0
1,804,804,371,64.46,0.49,102.94,0
1,805,805,372,60.38,0.465,100.23,0
1,806,806,373,67.49,0.42,100.06,0
1,807,807,374,64.61,0.47,100.6,0
1,808,808,375,64.91,0.288,101.44,0
1,809,809,376,66.4,0.686,103.77,0
1,810,810,377,65.49,0.592,104.55,0
1,811,811,378,67.99,0.58,101.71,0
1,812,812,379,65.47,0.471,102.76,0
1,813,813,380,65.36,0.356,96.74,0
1,814,814,381,63.79,0.207,102.17,0
1,815,815,382,65.01,0.249,103.72,0
1,816,816,383,66.56,0.462,106.17,0
1,817,817,384,68.37,0.305,104.59,0
1,818,818,385,65.79,0.5,104.34,0
1,819,819,386,63.71,0.379,99.93,0
1,820,820,387,63.64,0.438,98.37,0
1,821,821,388,63.12,0.519,101.82,0
1,822,822,389,65.69,0.223,100.04,0
1,823,823,390,64.0,0.454,100.53,0
1,824,824,391,66.68,0.443,102.04,0
1,825,825,392,65.02,0.535,100.82,0
1,826,826,393,67.02,0.505,102.39,0
1,827,827,394,65.08,0.512,104.54,0
1,828,828,395,66.7,0.495,104.19,0
1,829,829,396,65.21,0.6,101.93,0
1,830,830,397,61.26,0.611,102.27,0
1,831,831,398,62.89,0.426,99.79,0
1,832,832,399,68.78,0.51,98.08,0
1,833,833,400,65.98,0.402,106.79,0
1,834,834,401,63.11,0.18,102.16,0
1,835,835,402,64.37,0.4,96.65,0
1,836,836,403,65.77,0.651,97.23,0
1,837,837,404,67.11,0.382,107.87,0
1,838,838,405,65.78,0.427,104.76,0
1,839,839,406,65.95,0.379,103.78,0
1,840,840,407,64.08,0.235,107.08,0
1,841,841,408,64.37,0.377,102.85,0
1,842,842,409,62.19,0.288,100.75,0
1,843,843,410,64.06,0.459,104.81,0
1,844,844,411,64.15,0.509,103.5,0
1,845,845,412,63.05,0.477,99.64,0
1,846,846,413,66.92,0.505,102.04,0
1,847,847,414,62.59,0.464,100.08,0
1,848,848,415,66.27,0.436,99.97,0
1,849,849,416,66.67,0.537,100.52,0
1,850,850,417,67.09,0.414,101.23,0
1,851,851,418,65.22,0.36,100.9,0
1,852,852,419,64.71,0.634,105.75,0
1,853,853,420,64.53,0.643,101.89,0
1,854,854,421,65.69,0.556,102.73,0
1,855,855,422,69.35,0.479,99.01,0
1,856,856,423,67.35,0.401,101.24,0
1,857,857,424,59.61,0.57,104.05,0
1,858,858,425,66.44,0.567,106.23,0
1,859,859,426,64.92,0.563,100.14,0
1,860,860,427,64.36,0.577,102.98,0
1,861,861,428,62.6,0.493,101.54,0
1,862,862,429,63.53,0.502,100.99,0
1,863,863,430,62.17,0.317,106.42,0
1,864,864,431,62.27,0.477,103.53,0
1,865,865,432,66.15,0.303,101.2,0
1,866,866,433,65.25,0.546,100.39,0
1,867,867,434,62.94,0.574,104.74,0
1,868,868,435,65.75,0.387,102.95,0
1,869,869,436,65.35,0.568,98.76,0
1,870,870,437,65.44,0.458,99.04,0
1,871,871,438,65.72,0.493,100.72,0
1,872,872,439,66.15,0.33,101.53,0
1,873,873,440,66.32,0.548,104.27,0
1,874,874,441,63.5,0.347,102.08,0
1,875,875,442,66.61,0.797,102.92,0
1,876,876,443,64.36,0.655,99.16,0
1,877,877,444,63.4,0.888,101.98,0
1,878,878,445,67.51,0.661,105.58,0
1,879,879,446,66.89,0.757,98.36,0
1,880,880,447,64.04,0.801,104.49,0
1,881,881,448,67.63,0.677,101.08,0
1,882,882,449,65.65,0.855,102.18,0
1,883,883,450,67.98,0.736,103.01,0
1,884,884,451,68.16,0.802,97.33,0
1,885,885,452,68.36,0.997,98.81,0
1,886,886,453,67.4,0.864,102.34,0
1,887,887,454,68.96,0.587,101.05,0
1,888,888,455,65.91,0.706,101.01,0
1,889,889,456,67.72,0.926,107.34,0
1,890,890,457,69.86,0.941,97.07,0
1,891,891,458,67.53,0.752,97.8,0
1,892,892,459,66.94,0.827,98.44,0
1,893,893,460,67.33,0.762,95.38,0
1,894,894,461,70.18,0.966,101.17,0
1,895,895,462,71.48,0.946,100.1,0
1,896,896,463,67.25,1.289,101.22,0
1,897,897,464,69.7,0.904,98.99,0
1,898,898,465,66.97,0.979,99.72,0
1,899,899,466,70.72,1.043,100.03,0
1,900,900,467,68.97,1.166,96.21,0
1,901,901,468,69.58,1.217,94.77,0
1,902,902,469,74.79,1.122,102.02,0
1,903,903,470,69.66,1.296,93.84,0
1,904,904,471,69.49,1.274,98.33,0
1,905,905,472,69.88,1.429,94.42,0
1,906,906,473,72.69,1.365,97.69,0
1,907,907,474,69.5,1.547,97.39,0
1,908,908,475,72.25,1.263,91.53,0
1,909,909,476,70.86,1.485,94.69,0
1,910,910,477,71.56,1.39,99.22,0
1,911,911,478,73.3,1.417,98.46,0
1,912,912,479,75.02,1.528,93.33,0
1,913,913,480,71.7,1.417,93.42,0
1,914,914,481,74.4,1.636,95.76,0
1,915,915,482,75.51,1.655,91.62,0
1,916,916,483,71.54,1.603,91.51,0
1,917,917,484,74.56,1.669,90.54,0
1,918,918,485,74.05,1.727,93.7,0
1,919,919,486,75.19,1.836,92.61,0
1,920,920,487,74.86,1.819,97.61,0
1,921,921,488,75.8,1.992,96.1,0
1,922,922,489,80.04,1.792,97.44,0
1,923,923,490,77.89,1.899,91.56,0
1,924,924,491,79.1,1.974,91.44,0
1,925,925,492,80.66,1.921,89.01,0
1,926,926,493,80.12,2.132,94.08,0
1,927,927,494,77.11,2.217,92.29,0
1,928,928,495,82.56,1.978,91.36,0
1,929,929,496,79.23,1.978,88.75,0
1,930,930,497,82.11,2.154,88.46,0
1,931,931,498,82.0,2.37,92.46,0
1,932,932,499,79.38,2.286,92.29,0
1,933,933,500,79.98,2.245,91.5,0
1,934,934,501,84.33,2.239,82.66,0
1,935,935,502,79.28,2.299,88.52,0
1,936,936,503,83.36,2.446,86.83,0
1,937,937,504,82.9,2.391,88.17,0
1,938,938,505,81.85,2.872,90.04,1
1,939,939,1,63.5,0.33,100.9,0
1,940,940,2,62.04,0.362,100.15,0
1,941,941,3,66.59,0.399,100.02,0
1,942,942,4,62.59,0.309,101.83,0
1,943,943,5,64.61,0.586,100.43,0
1,944,944,6,66.91,0.481,101.99,0
1,945,945,7,61.39,0.295,103.85,0
1,946,946,8,67.52,0.475,103.91,0
1,947,947,9,64.27,0.405,100.34,0
1,948,948,10,66.75,0.491,101.41,0
1,949,949,11,64.41,0.517,102.81,0
1,950,950,12,63.5,0.656,102.64,0
1,951,951,13,65.02,0.627,104.56,0
1,952,952,14,64.84,0.514,99.33,0
1,953,953,15,63.85,0.179,105.05,0
1,954,954,16,61.58,0.532,99.92,0
1,955,955,17,63.24,0.427,102.67,0
1,956,956,18,66.1,0.663,102.9,0
1,957,957,19,66.59,0.378,103.78,0
1,958,958,20,65.28,0.394,101.76,0
1,959,959,21,64.89,0.473,103.0,0
1,960,960,22,64.08,0.361,103.87,0
1,961,961,23,61.95,0.376,105.88,0
1,962,962,24,60.13,0.367,103.72,0
1,963,963,25,62.03,0.762,95.53,0
1,964,964,26,67.59,0.637,104.29,0
1,965,965,27,64.6,0.493,99.76,0
1,966,966,28,66.46,0.316,101.32,0
1,967,967,29,66.79,0.316,101.09,0
1,968,968,30,65.3,0.289,104.91,0
1,969,969,31,65.61,0.268,101.88,0
1,970,970,32,63.6,0.371,102.19,0
1,971,971,33,63.72,0.566,100.24,0
1,972,972,34,66.77,0.445,104.14,0
1,973,973,35,64.03,0.389,99.12,0
1,974,974,36,66.04,0.563,107.3,0
1,975,975,37,67.32,0.48,101.47,0
1,976,976,38,65.7,0.447,105.66,0
1,977,977,39,66.7,0.35,100.28,0
1,978,978,40,67.46,0.487,101.42,0
1,979,979,41,67.14,0.403,101.3,0
1,980,980,42,64.17,0.215,104.16,0
1,981,981,43,62.82,0.382,100.14,0
1,982,982,44,66.31,0.442,102.04,0
1,983,983,45,61.98,0.44,98.31,0
1,984,984,46,65.55,0.494,101.96,0
1,985,985,47,68.68,0.513,103.49,0
1,986,986,48,65.26,0.427,104.41,0
1,987,987,49,66.98,0.294,104.64,0
1,988,988,50,65.92,0.565,103.17,0
1,989,989,51,62.76,0.309,106.56,0
1,990,990,52,65.45,0.28,102.87,0
1,991,991,53,64.35,0.229,96.27,0
1,992,992,54,62.12,0.483,101.88,0
1,993,993,55,64.55,0.484,103.5,0
1,994,994,56,61.22,0.414,99.93,0
1,995,995,57,62.78,0.384,101.69,0
1,996,996,58,64.52,0.275,100.79,0
1,997,997,59,68.63,0.323,97.78,0
1,998,998,60,65.5,0.522,103.16,0
1,999,999,61,62.98,0.57,100.04,0
1,1000,1000,62,62.96,0.377,101.73,0
1,1001,1001,63,66.29,0.525,101.94,0
1,1002,1002,64,66.68,0.46,104.24,0
1,1003,1003,65,62.47,0.261,103.94,0
1,1004,1004,66,62.5,0.414,101.75,0
1,1005,1005,67,64.12,0.396,105.48,0
1,1006,1006,68,60.45,0.556,107.74,0
1,1007,1007,69,65.04,0.448,103.82,0
1,1008,1008,70,68.29,0.307,102.22,0
1,1009,1009,71,64.66,0.517,102.4,0
1,1010,1010,72,66.19,0.399,102.12,0
1,1011,1011,73,63.79,0.37,101.65,0
1,1012,1012,74,64.74,0.309,105.93,0
1,1013,1013,75,64.76,0.284,104.75,0
1,1014,1014,76,63.65,0.511,101.96,0
1,1015,1015,77,65.45,0.471,100.56,0
1,1016,1016,78,65.07,0.694,96.41,0
1,1017,1017,79,65.12,0.502,99.37,0
1,1018,1018,80,62.53,0.709,101.07,0
1,1019,1019,81,68.74,0.514,102.19,0
1,1020,1020,82,65.86,0.526,104.95,0
1,1021,1021,83,65.78,0.467,102.44,0
1,1022,1022,84,67.43,0.548,99.49,0
1,1023,1023,85,63.86,0.49,100.44,0
1,1024,1024,86,64.32,0.335,101.35,0
1,1025,1025,87,65.76,0.569,102.02,0
1,1026,1026,88,68.73,0.441,109.98,0
1,1027,1027,89,66.8,0.51,100.75,0
1,1028,1028,90,59.92,0.431,102.45,0
1,1029,1029,91,68.46,0.284,106.76,0
1,1030,1030,92,64.55,0.537,95.65,0
1,1031,1031,93,65.25,0.409,103.71,0
1,1032,1032,94,65.16,0.313,104.37,0
1,1033,1033,95,66.25,0.522,104.52,0
1,1034,1034,96,66.98,0.447,98.61,0
1,1035,1035,97,62.51,0.612,103.78,0
1,1036,1036,98,65.18,0.398,102.08,0
1,1037,1037,99,65.04,0.41,100.25,0
1,1038,1038,100,68.9,0.477,100.49,0
1,1039,1039,101,62.66,0.363,103.8,0
1,1040,1040,102,66.37,0.424,102.13,0
1,1041,1041,103,64.45,0.317,105.25,0
1,1042,1042,104,65.67,0.747,100.11,0
1,1043,1043,105,64.75,0.556,101.39,0
1,1044,1044,106,62.5,0.336,102.25,0
1,1045,1045,107,65.62,0.439,104.51,0
1,1046,1046,108,66.79,0.489,102.07,0
1,1047,1047,109,64.54,0.516,104.3,0
1,1048,1048,110,65.11,0.504,101.19,0
1,1049,1049,111,62.46,0.33,103.91,0
1,1050,1050,112,65.8,0.641,102.14,0
1,1051,1051,113,66.56,0.609,104.49,0
1,1052,1052,114,63.9,0.428,102.32,0
1,1053,1053,115,63.23,0.507,104.56,0
1,1054,1054,116,64.13,0.687,101.27,0
1,1055,1055,117,64.63,0.421,100.23,0
1,1056,1056,118,65.75,0.452,106.15,0
1,1057,1057,119,66.09,0.515,101.45,0
1,1058,1058,120,62.45,0.439,99.87,0
1,1059,1059,121,66.71,0.446,106.16,0
1,1060,1060,122,66.32,0.55,102.58,0
1,1061,1061,123,65.38,0.528,104.31,0
1,1062,1062,124,63.72,0.509,108.55,0
1,1063,1063,125,64.84,0.419,100.27,0
1,1064,1064,126,62.39,0.593,102.15,0
1,1065,1065,127,65.54,0.671,108.27,0
1,1066,1066,128,63.4,0.577,103.56,0
1,1067,1067,129,65.72,0.508,101.95,0
1,1068,1068,130,67.86,0.524,102.87,0
1,1069,1069,131,67.25,0.558,103.16,0
1,1070,1070,132,65.59,0.661,103.28,0
1,1071,1071,133,64.84,0.347,101.15,0
1,1072,1072,134,63.12,0.463,102.65,0
1,1073,1073,135,61.31,0.453,103.63,0
1,1074,1074,136,65.3,0.336,105.18,0
1,1075,1075,137,63.75,0.303,99.3,0
1,1076,1076,138,64.98,0.568,104.92,0
1,1077,1077,139,65.38,0.307,100.36,0
1,1078,1078,140,63.39,0.429,97.57,0
1,1079,1079,141,65.2,0.528,101.63,0
1,1080,1080,142,65.83,0.338,98.37,0
1,1081,1081,143,63.86,0.589,104.58,0
1,1082,1082,144,64.18,0.595,101.19,0
1,1083,1083,145,67.72,0.508,100.87,0
1,1084,1084,146,66.43,0.357,99.66,0
1,1085,1085,147,62.39,0.481,101.87,0
1,1086,1086,148,64.86,0.401,105.59,0
1,1087,1087,149,64.24,0.363,105.12,0
1,1088,1088,150,67.56,0.491,97.65,0
1,1089,1089,151,63.92,0.524,102.04,0
1,1090,1090,152,67.8,0.286,103.7,0
1,1091,1091,153,63.87,0.609,101.81,0
1,1092,1092,154,66.86,0.372,98.48,0
1,1093,1093,155,63.0,0.377,99.44,0
1,1094,1094,156,67.16,0.611,102.68,0
1,1095,1095,157,63.14,0.436,100.29,0
1,1096,1096,158,67.62,0.488,103.22,0
1,1097,1097,159,64.28,0.209,100.07,0
1,1098,1098,160,62.99,0.494,102.24,0
1,1099,1099,161,63.56,0.403,105.92,0
1,1100,1100,162,63.27,0.34,101.43,0
1,1101,1101,163,63.74,0.399,103.33,0
1,1102,1102,164,68.12,0.236,101.95,0
1,1103,1103,165,65.07,0.44,101.53,0
1,1104,1104,166,64.39,0.571,100.84,0
1,1105,1105,167,64.77,0.45,102.27,0
1,1106,1106,168,64.69,0.57,101.98,0
1,1107,1107,169,65.31,0.444,99.49,0
1,1108,1108,170,63.51,0.324,102.48,0
1,1109,1109,171,63.72,0.323,102.6,0
1,1110,1110,172,65.95,0.239,106.22,0
1,1111,1111,173,65.06,0.437,104.67,0
1,1112,1112,174,65.13,0.378,107.49,0
1,1113,1113,175,63.07,0.438,104.12,0
1,1114,1114,176,63.07,0.438,102.97,0
1,1115,1115,177,69.32,0.343,101.88,0
1,1116,1116,178,66.19,0.46,98.99,0
1,1117,1117,179,65.73,0.463,103.11,0
1,1118,1118,180,67.04,0.572,103.02,0
1,1119,1119,181,65.56,0.318,101.66,0
1,1120,1120,182,65.4,0.402,102.24,0
1,1121,1121,183,63.51,0.634,107.38,0
1,1122,1122,184,64.3,0.498,101.41,0
1,1123,1123,185,67.27,0.502,102.19,0
1,1124,1124,186,64.6,0.465,99.5,0
1,1125,1125,187,66.22,0.364,103.34,0
1,1126,1126,188,65.23,0.581,101.96,0
1,1127,1127,189,66.84,0.339,103.52,0
1,1128,1128,190,64.6,0.473,102.18,0
1,1129,1129,191,66.69,0.208,102.81,0
1,1130,1130,192,62.31,0.595,97.07,0
1,1131,1131,193,63.19,0.249,106.1,0
1,1132,1132,194,62.68,0.464,100.66,0
1,1133,1133,195,61.76,0.41,103.66,0
1,1134,1134,196,64.67,0.563,101.1,0
1,1135,1135,197,65.01,0.404,102.86,0
1,1136,1136,198,68.42,0.493,102.49,0
1,1137,1137,199,63.89,0.359,105.66,0
1,1138,1138,200,63.0,0.34,101.76,0
1,1139,1139,201,64.23,0.685,96.08,0
1,1140,1140,202,65.65,0.536,99.2,0
1,1141,1141,203,63.84,0.502,106.07,0
1,1142,1142,204,63.34,0.26,104.43,0
1,1143,1143,205,67.74,0.41,96.47,0
1,1144,1144,206,67.61,0.426,104.81,0
1,1145,1145,207,64.92,0.405,100.87,0
1,1146,1146,208,67.65,0.622,96.66,0
1,1147,1147,209,63.31,0.663,101.08,0
1,1148,1148,210,62.55,0.451,101.73,0
1,1149,1149,211,64.82,0.392,101.22,0
1,1150,1150,212,64.18,0.49,99.97,0
1,1151,1151,213,64.48,0.433,105.26,0
1,1152,1152,214,65.67,0.437,103.34,0
1,1153,1153,215,65.73,0.581,103.27,0
1,1154,1154,216,68.23,0.611,101.9,0
1,1155,1155,217,64.25,0.556,103.29,0
1,1156,1156,218,64.83,0.273,97.42,0
1,1157,1157,219,65.63,0.543,104.01,0
1,1158,1158,220,62.68,0.574,100.66,0
1,1159,1159,221,65.7,0.5,99.99,0
1,1160,1160,222,63.94,0.201,99.71,0
1,1161,1161,223,61.76,0.502,102.15,0
1,1162,1162,224,66.65,0.493,100.41,0
1,1163,1163,225,65.62,0.403,103.52,0
1,1164,1164,226,65.57,0.331,102.01,0
1,1165,1165,227,65.1,0.413,104.24,0
1,1166,1166,228,68.08,0.406,101.12,0
1,1167,1167,229,60.95,0.435,100.91,0
1,1168,1168,230,61.11,0.485,103.48,0
1,1169,1169,231,63.68,0.405,99.58,0
1,1170,1170,232,66.37,0.268,101.22,0
1,1171,1171,233,68.51,0.456,103.17,0
1,1172,1172,234,64.74,0.309,101.92,0
1,1173,1173,235,65.73,0.327,102.85,0
1,1174,1174,236,67.24,0.578,98.04,0
1,1175,1175,237,63.24,0.256,104.68,0
1,1176,1176,238,66.1,0.534,99.8,0
1,1177,1177,239,62.9,0.459,102.25,0
1,1178,1178,240,63.46,0.467,103.61,0
1,1179,1179,241,65.41,0.325,96.72,0
1,1180,1180,242,64.53,0.47,101.35,0
1,1181,1181,243,64.23,0.367,103.79,0
1,1182,1182,244,64.91,0.465,99.57,0
1,1183,1183,245,63.88,0.47,99.49,0
1,1184,1184,246,62.73,0.411,105.0,0
1,1185,1185,247,65.34,0.625,101.67,0
1,1186,1186,248,64.44,0.283,100.56,0
1,1187,1187,249,67.58,0.489,103.83,0
1,1188,1188,250,66.27,0.449,101.49,0
1,1189,1189,251,65.21,0.531,103.14,0
1,1190,1190,252,65.89,0.468,100.08,0
1,1191,1191,253,64.53,0.337,104.51,0
1,1192,1192,254,61.22,0.424,107.97,0
1,1193,1193,255,64.39,0.314,101.96,0
1,1194,1194,256,67.32,0.431,103.53,0
1,1195,1195,257,65.18,0.405,109.88,0
1,1196,1196,258,65.13,0.386,100.78,0
1,1197,1197,259,65.69,0.499,103.93,0
1,1198,1198,260,65.25,0.278,103.33,0
1,1199,1199,261,64.44,0.416,98.29,0
1,1200,1200,262,63.97,0.363,101.91,0
1,1201,1201,263,62.38,0.456,102.31,0
1,1202,1202,264,62.98,0.375,99.86,0
1,1203,1203,265,66.63,0.147,101.14,0
1,1204,1204,266,62.01,0.398,104.12,0
1,1205,1205,267,63.86,0.467,99.89,0
1,1206,1206,268,68.49,0.56,104.82,0
1,1207,1207,269,62.61,0.318,104.7,0
1,1208,1208,270,64.65,0.419,102.83,0
1,1209,1209,271,62.74,0.543,102.05,0
1,1210,1210,272,65.86,0.37,103.28,0
1,1211,1211,273,63.73,0.565,104.82,0
1,1212,1212,274,66.64,0.512,103.58,0
1,1213,1213,275,60.13,0.55,101.31,0
1,1214,1214,276,65.17,0.416,98.52,0
1,1215,1215,277,64.03,0.529,105.54,0
1,1216,1216,278,63.88,0.342,105.63,0
1,1217,1217,279,63.41,0.699,102.13,0
1,1218,1218,280,63.41,0.568,106.23,0
1,1219,1219,281,62.42,0.637,101.3,0
1,1220,1220,282,67.68,0.404,98.06,0
1,1221,1221,283,65.9,0.561,107.24,0
1,1222,1222,284,68.1,0.533,101.41,0
1,1223,1223,285,64.06,0.415,99.92,0
1,1224,1224,286,64.51,0.145,102.45,0
1,1225,1225,287,64.95,0.758,103.9,0
1,1226,1226,288,64.14,0.518,98.94,0
1,1227,1227,289,63.92,0.226,105.59,0
1,1228,1228,290,66.07,0.309,101.85,0
1,1229,1229,291,66.71,0.509,102.96,0
1,1230,1230,292,63.46,0.374,102.24,0
1,1231,1231,293,66.66,0.351,99.2,0
1,1232,1232,294,67.06,0.338,104.69,0
1,1233,1233,295,65.44,0.556,106.36,0
1,1234,1234,296,66.24,0.543,99.71,0
1,1235,1235,297,63.75,0.527,105.84,0
1,1236,1236,298,67.51,0.728,102.78,0
1,1237,1237,299,65.37,0.571,102.05,0
1,1238,1238,300,64.89,0.324,104.48,0
1,1239,1239,301,63.07,0.511,98.45,0
1,1240,1240,302,66.97,0.327,104.11,0
1,1241,1241,303,62.14,0.397,104.95,0
