user_id,product_id,event_type,event_weight,day
178,16,cart,3,13
460,182,view,1,13
300,45,view,1,13
379,81,click,2,13
383,167,purchase,5,13
386,105,click,2,13
420,67,click,2,13
57,13,purchase,5,13
76,134,view,1,13
466,5,view,1,13
437,67,cart,3,13
178,134,view,1,13
47,164,click,2,13
353,143,view,1,13
102,145,view,1,13
337,160,view,1,13
51,2,view,1,13
238,3,view,1,13
184,34,cart,3,13
241,132,cart,3,13
235,180,purchase,5,13
240,38,cart,3,13
390,81,cart,3,13
1,34,click,2,13
499,88,cart,3,13
473,74,cart,3,13
127,5,view,1,13
347,129,click,2,13
472,6,view,1,13
318,5,click,2,13
35,134,click,2,13
497,95,view,1,13
55,132,click,2,13
123,67,view,1,13
123,22,click,2,13
66,126,view,1,13
4,200,purchase,5,13
24,105,view,1,13
282,67,view,1,13
232,34,view,1,13
191,13,cart,3,13
420,166,cart,3,13
358,81,cart,3,13
148,57,view,1,13
147,99,click,2,13
425,173,view,1,13
56,87,view,1,13
356,96,view,1,13
497,42,view,1,13
227,134,click,2,14
493,95,view,1,14
141,29,view,1,14
27,77,click,2,14
462,163,cart,3,14
452,45,cart,3,14
163,184,click,2,14
163,105,purchase,5,14
268,128,view,1,14
159,67,cart,3,14
159,194,cart,3,14
394,134,click,2,14
165,134,click,2,14
325,57,view,1,14
85,174,view,1,14
263,113,click,2,14
260,7,view,1,14
258,200,view,1,14
480,34,purchase,5,14
72,16,click,2,14
265,105,view,1,14
393,67,view,1,14
98,67,cart,3,14
10,149,view,1,14
194,43,cart,3,14
490,67,click,2,14
310,70,click,2,14
79,108,view,1,14
363,160,cart,3,14
332,95,view,1,14
204,60,view,1,14
200,134,click,2,14
219,180,click,2,14
452,168,purchase,5,14
93,48,view,1,14
361,134,click,2,14
49,181,view,1,14
96,200,view,1,14
463,180,view,1,14
138,191,view,1,14
30,166,click,2,14
115,121,cart,3,14
137,5,cart,3,14
58,114,view,1,14
243,132,purchase,5,14
76,34,cart,3,14
384,193,click,2,14
352,166,cart,3,14
58,45,view,1,14
167,134,cart,3,14
163,184,click,2,14
244,149,view,1,14
487,192,view,1,14
20,156,purchase,5,14
390,164,view,1,14
291,94,view,1,14
146,46,view,1,14
429,105,purchase,5,14
145,45,click,2,14
41,43,view,1,14
340,150,purchase,5,14
423,53,purchase,5,14
395,79,view,1,14
355,200,click,2,14
77,39,view,1,14
252,9,view,1,14
170,112,view,1,14
254,171,click,2,14
353,103,click,2,14
438,185,view,1,14
294,152,purchase,5,14
291,130,purchase,5,14
486,81,click,2,14
486,77,view,1,14
59,150,click,2,14
151,105,click,2,14
48,43,cart,3,14
356,134,view,1,14
240,134,view,1,14
181,189,click,2,14
238,13,click,2,14
490,81,click,2,14
394,77,view,1,14
13,45,purchase,5,14
442,67,view,1,14
469,42,view,1,14
65,110,view,1,14
417,104,view,1,14
206,180,click,2,14
212,157,view,1,14
206,166,view,1,14
469,67,purchase,5,14
155,59,view,1,14
116,43,view,1,14
416,134,click,2,14
38,35,click,2,14
62,105,view,1,14
321,48,click,2,14
82,4,purchase,5,14
341,113,view,1,14
9,36,purchase,5,14
235,67,cart,3,14
123,59,click,2,14
4,7,click,2,14
127,95,view,1,14
322,108,cart,3,14
499,35,cart,3,14
499,163,view,1,15
217,105,click,2,15
417,34,purchase,5,15
412,126,view,1,15
220,36,cart,3,15
5,49,cart,3,15
223,69,click,2,15
239,16,click,2,15
9,134,click,2,15
188,192,cart,3,15
189,102,view,1,15
489,5,click,2,15
402,67,view,1,15
419,29,click,2,15
441,43,view,1,15
110,43,cart,3,15
344,74,view,1,15
111,134,view,1,15
112,51,purchase,5,15
112,67,click,2,15
41,44,view,1,15
21,35,purchase,5,15
161,166,view,1,15
162,200,click,2,15
263,29,view,1,15
261,35,click,2,15
258,34,cart,3,15
256,94,view,1,15
17,73,view,1,15
72,132,cart,3,15
422,22,cart,3,15
211,34,click,2,15
211,34,view,1,15
497,160,click,2,15
290,34,view,1,15
151,167,view,1,15
24,47,click,2,15
276,45,view,1,15
74,13,view,1,15
429,86,view,1,15
381,4,purchase,5,15
83,134,view,1,15
380,22,click,2,15
113,86,view,1,15
448,174,purchase,5,15
115,134,view,1,15
41,67,click,2,15
118,105,view,1,15
121,118,view,1,15
325,67,view,1,15
452,86,cart,3,15
80,81,click,2,15
461,81,click,2,15
387,70,cart,3,15
387,67,click,2,15
77,105,view,1,15
302,195,view,1,15
300,45,view,1,15
28,45,cart,3,15
143,45,view,1,15
293,123,click,2,15
292,67,cart,3,15
318,81,view,1,15
131,105,view,1,15
456,147,click,2,15
309,70,view,1,15
457,120,cart,3,15
79,181,view,1,15
386,150,view,1,15
31,104,cart,3,15
303,81,cart,3,15
382,195,click,2,15
252,35,view,1,15
252,180,click,2,15
15,34,cart,3,15
246,129,cart,3,15
214,103,click,2,15
356,134,view,1,15
101,67,view,1,15
438,81,cart,3,15
104,53,click,2,15
431,190,view,1,15
86,63,cart,3,15
243,44,click,2,15
48,43,view,1,15
47,67,click,2,15
372,184,view,1,15
432,4,view,1,15
8,85,click,2,15
235,134,click,2,15
7,4,view,1,15
492,81,view,1,15
493,67,view,1,15
233,67,click,2,16
490,35,view,1,16
6,89,click,2,16
89,10,cart,3,16
433,167,view,1,16
52,160,view,1,16
87,22,cart,3,16
49,67,view,1,16
441,84,view,1,16
363,89,view,1,16
53,34,cart,3,16
180,29,view,1,16
215,184,view,1,16
360,95,purchase,5,16
46,105,view,1,16
429,160,view,1,16
173,77,click,2,16
244,67,cart,3,16
123,67,cart,3,16
180,105,purchase,5,16
319,150,view,1,16
400,57,purchase,5,16
399,77,cart,3,16
59,150,click,2,16
126,29,view,1,16
305,67,click,2,16
460,132,click,2,16
137,161,view,1,16
486,13,purchase,5,16
170,164,click,2,16
300,150,view,1,16
55,128,view,1,16
455,5,view,1,16
293,189,view,1,16
145,45,cart,3,16
302,45,view,1,16
290,34,cart,3,16
390,81,cart,3,16
300,45,cart,3,16
141,119,cart,3,16
466,77,view,1,16
387,151,cart,3,16
121,113,click,2,16
120,113,click,2,16
135,81,click,2,16
308,168,view,1,16
127,81,view,1,16
127,59,view,1,16
310,200,click,2,16
309,48,view,1,16
309,180,click,2,16
385,118,cart,3,16
319,22,view,1,16
319,164,purchase,5,16
303,167,click,2,16
29,23,click,2,16
484,174,cart,3,16
174,29,view,1,16
245,16,view,1,16
429,105,view,1,16
447,105,view,1,16
448,19,purchase,5,16
41,43,view,1,16
335,105,click,2,16
468,105,view,1,16
211,200,purchase,5,16
369,18,view,1,16
93,105,purchase,5,16
481,29,cart,3,16
423,129,cart,3,16
257,81,view,1,16
68,22,click,2,16
42,25,view,1,16
112,41,view,1,16
108,126,view,1,16
268,29,view,1,16
272,9,click,2,16
271,57,cart,3,16
271,45,click,2,16
146,189,view,1,16
425,166,click,2,16
148,67,click,2,16
24,97,click,2,16
235,84,view,1,16
206,67,view,1,16
59,152,click,2,16
239,10,view,1,16
182,170,view,1,16
407,169,view,1,16
66,36,view,1,16
212,49,cart,3,16
499,23,purchase,5,16
407,34,purchase,5,16
203,105,view,1,16
201,39,click,2,16
224,105,click,2,16
113,24,click,2,16
157,126,view,1,16
429,45,view,1,16
148,67,view,1,16
286,81,click,2,16
157,59,view,1,16
74,22,view,1,16
423,7,view,1,16
59,160,click,2,17
58,160,cart,3,17
399,118,cart,3,17
356,96,purchase,5,17
357,43,view,1,17
437,166,view,1,17
437,67,view,1,17
178,60,cart,3,17
438,45,click,2,17
374,160,click,2,17
355,33,click,2,17
399,134,click,2,17
324,168,purchase,5,17
123,59,purchase,5,17
13,45,cart,3,17
85,34,purchase,5,17
102,105,view,1,17
101,67,view,1,17
104,5,view,1,17
368,54,view,1,17
371,60,purchase,5,17
490,195,view,1,17
358,45,cart,3,17
88,160,view,1,17
450,165,click,2,17
120,134,click,2,17
449,54,view,1,17
53,108,click,2,17
428,164,purchase,5,17
82,160,click,2,17
461,134,view,1,17
28,168,cart,3,17
301,172,purchase,5,17
303,167,click,2,17
302,45,click,2,17
291,22,purchase,5,17
27,81,view,1,17
27,81,click,2,17
77,29,click,2,17
386,28,view,1,17
144,134,view,1,17
144,105,click,2,17
135,81,view,1,17
56,81,click,2,17
176,67,view,1,17
251,143,view,1,17
486,77,cart,3,17
254,7,view,1,17
482,181,purchase,5,17
137,174,view,1,17
318,67,view,1,17
312,97,cart,3,17
456,81,cart,3,17
309,70,view,1,17
89,13,click,2,17
230,112,click,2,17
102,105,view,1,17
487,200,view,1,17
13,28,view,1,17
181,134,view,1,17
441,98,click,2,17
362,160,cart,3,17
49,138,click,2,17
361,70,view,1,17
367,13,click,2,17
365,57,view,1,17
359,5,purchase,5,17
8,74,view,1,17
98,79,cart,3,17
146,117,cart,3,17
148,138,click,2,17
292,147,cart,3,17
263,29,purchase,5,17
164,54,click,2,17
399,81,view,1,17
469,43,click,2,17
281,81,view,1,17
153,86,cart,3,17
279,85,click,2,17
280,34,click,2,17
282,191,purchase,5,17
286,5,view,1,17
394,99,purchase,5,17
113,55,click,2,17
336,105,purchase,5,17
379,67,view,1,17
272,105,view,1,17
392,134,purchase,5,17
440,48,view,1,17
347,63,click,2,17
42,48,view,1,17
42,9,view,1,17
165,125,click,2,17
261,180,click,2,17
21,35,view,1,17
25,152,view,1,17
208,67,purchase,5,17
392,134,view,1,17
468,29,view,1,17
167,113,view,1,17
17,105,click,2,17
12,130,view,1,17
68,180,click,2,17
241,134,purchase,5,17
218,54,purchase,5,17
238,3,click,2,17
186,2,click,2,17
198,34,view,1,17
403,129,click,2,17
495,180,view,1,17
2,112,click,2,17
410,174,view,1,17
498,189,view,1,17
408,45,click,2,18
495,157,purchase,5,18
492,50,click,2,18
197,2,view,1,18
231,180,click,2,18
191,46,cart,3,18
432,180,view,1,18
98,67,cart,3,18
94,124,purchase,5,18
206,57,click,2,18
17,124,view,1,18
73,105,view,1,18
18,143,click,2,18
167,134,view,1,18
19,89,view,1,18
165,176,click,2,18
166,70,cart,3,18
160,74,cart,3,18
393,164,view,1,18
159,138,cart,3,18
273,9,view,1,18
281,81,view,1,18
23,160,view,1,18
283,85,view,1,18
470,7,click,2,18
288,94,click,2,18
146,45,click,2,18
425,181,click,2,18
296,67,view,1,18
296,57,cart,3,18
294,200,view,1,18
27,81,view,1,18
301,106,view,1,18
141,157,view,1,18
459,69,purchase,5,18
387,129,view,1,18
138,134,purchase,5,18
427,166,view,1,18
137,180,click,2,18
305,105,cart,3,18
386,168,view,1,18
38,70,click,2,18
320,67,view,1,18
322,167,click,2,18
58,9,view,1,18
486,81,click,2,18
251,86,click,2,18
174,143,purchase,5,18
245,132,purchase,5,18
252,62,view,1,18
38,121,click,2,18
121,43,cart,3,18
327,134,click,2,18
121,125,view,1,18
334,103,view,1,18
118,29,view,1,18
40,164,click,2,18
446,34,click,2,18
337,13,cart,3,18
115,129,view,1,18
380,160,view,1,18
447,29,view,1,18
113,7,view,1,18
42,62,view,1,18
442,81,cart,3,18
108,180,cart,3,18
340,150,click,2,18
235,34,view,1,18
238,184,click,2,18
9,189,view,1,18
189,22,purchase,5,18
189,118,cart,3,18
240,105,view,1,18
238,194,view,1,18
13,89,purchase,5,18
181,123,click,2,18
102,22,cart,3,18
352,67,cart,3,18
440,88,click,2,18
356,134,view,1,18
357,121,purchase,5,18
356,134,cart,3,18
356,113,view,1,18
497,67,purchase,5,18
206,57,click,2,18
64,134,click,2,18
1,126,view,1,18
498,105,click,2,18
1,126,cart,3,18
333,109,view,1,19
499,35,view,1,19
4,129,view,1,19
216,84,view,1,19
447,67,view,1,19
128,105,view,1,19
447,4,click,2,19
319,159,view,1,19
62,47,click,2,19
410,129,purchase,5,19
215,34,cart,3,19
46,143,view,1,19
141,34,purchase,5,19
365,67,view,1,19
172,3,view,1,19
429,22,view,1,19
27,32,purchase,5,19
466,52,view,1,19
368,2,click,2,19
472,125,click,2,19
155,67,cart,3,19
167,125,purchase,5,19
97,45,cart,3,19
302,167,view,1,19
238,88,view,1,19
461,118,view,1,19
459,123,view,1,19
302,134,click,2,19
80,81,cart,3,19
251,81,cart,3,19
251,77,view,1,19
24,105,view,1,19
469,132,view,1,19
76,48,view,1,19
387,129,purchase,5,19
472,1,view,1,19
278,129,view,1,19
277,16,cart,3,19
188,74,click,2,19
137,180,click,2,19
377,29,click,2,19
145,86,view,1,19
420,157,view,1,19
110,174,view,1,19
430,5,view,1,19
263,105,view,1,19
263,134,view,1,19
88,152,view,1,19
112,181,click,2,19
229,160,view,1,19
226,67,cart,3,19
224,105,cart,3,19
82,86,view,1,19
382,13,click,2,19
493,57,view,1,19
318,81,view,1,19
50,81,click,2,19
270,156,view,1,19
402,175,click,2,19
181,134,click,2,19
46,2,view,1,19
237,114,view,1,19
9,189,view,1,19
472,134,click,2,19
352,133,view,1,19
230,13,view,1,19
110,34,view,1,19
371,43,click,2,19
331,67,view,1,19
450,34,view,1,19
449,134,view,1,19
372,34,click,2,19
100,134,view,1,19
289,81,view,1,19
321,174,click,2,19
369,63,click,2,19
268,63,view,1,19
217,194,view,1,19
321,152,purchase,5,19
66,81,cart,3,19
229,65,cart,3,19
243,2,cart,3,19
473,34,view,1,19
110,84,cart,3,19
4,7,purchase,5,19
64,196,view,1,19
180,105,view,1,19
291,22,view,1,19
260,122,click,2,19
440,35,view,1,19
72,84,click,2,19
473,91,purchase,5,19
441,22,click,2,19
231,105,view,1,19
189,134,view,1,20
364,105,click,2,20
144,189,view,1,20
466,167,view,1,20
254,103,click,2,20
285,134,view,1,20
93,105,view,1,20
386,22,click,2,20
384,134,cart,3,20
280,134,view,1,20
466,13,cart,3,20
25,81,purchase,5,20
265,81,click,2,20
55,43,purchase,5,20
15,200,click,2,20
359,43,purchase,5,20
286,129,cart,3,20
264,52,click,2,20
336,126,view,1,20
5,149,cart,3,20
338,95,view,1,20
319,86,view,1,20
328,2,click,2,20
499,105,view,1,20
499,43,view,1,20
498,118,cart,3,20
186,160,view,1,20
10,89,view,1,20
362,160,click,2,20
53,96,click,2,20
487,152,click,2,20
214,99,view,1,20
27,49,click,2,20
149,4,cart,3,20
231,48,click,2,20
398,2,cart,3,20
310,34,click,2,20
69,22,view,1,20
419,118,view,1,20
431,34,cart,3,20
88,7,purchase,5,20
419,134,click,2,20
18,13,click,2,20
367,134,view,1,20
165,48,view,1,20
180,171,view,1,20
307,70,cart,3,20
303,5,click,2,20
443,34,click,2,20
155,147,cart,3,20
404,132,cart,3,20
318,164,view,1,20
182,85,view,1,20
271,160,view,1,20
351,51,view,1,20
96,134,cart,3,20
141,88,view,1,20
226,67,view,1,20
223,81,click,2,20
337,165,click,2,20
35,134,view,1,20
493,166,cart,3,20
442,81,view,1,20
155,51,view,1,20
233,105,cart,3,20
144,134,cart,3,20
322,180,cart,3,20
21,167,click,2,20
475,126,cart,3,20
437,134,cart,3,20
307,13,purchase,5,20
260,200,click,2,20
484,63,click,2,20
289,77,cart,3,20
334,149,view,1,20
323,2,click,2,20
218,29,cart,3,20
292,104,view,1,20
267,110,view,1,20
267,105,click,2,20
450,22,purchase,5,20
451,160,purchase,5,20
21,88,click,2,20
161,152,click,2,20
497,67,purchase,5,20
496,132,cart,3,20
161,147,view,1,21
415,82,view,1,21
206,164,view,1,21
115,200,click,2,21
160,147,view,1,21
450,45,cart,3,21
203,113,click,2,21
161,45,view,1,21
334,39,cart,3,21
201,105,cart,3,21
63,145,click,2,21
20,105,cart,3,21
80,171,cart,3,21
484,5,view,1,21
25,84,cart,3,21
25,200,cart,3,21
162,84,cart,3,21
178,13,view,1,21
429,172,view,1,21
426,29,view,1,21
441,16,click,2,21
457,118,click,2,21
135,77,view,1,21
486,121,click,2,21
135,167,purchase,5,21
14,31,view,1,21
56,45,view,1,21
343,134,view,1,21
110,34,view,1,21
111,177,click,2,21
307,25,click,2,21
475,48,cart,3,21
136,35,click,2,21
231,29,click,2,21
397,45,click,2,21
53,8,view,1,21
244,67,view,1,21
289,5,view,1,21
455,81,cart,3,21
312,160,view,1,21
406,85,view,1,21
490,46,view,1,21
143,168,click,2,21
237,129,view,1,21
258,86,cart,3,21
242,134,purchase,5,21
244,67,view,1,21
243,97,click,2,21
476,113,view,1,21
441,134,cart,3,21
278,190,cart,3,21
188,129,view,1,21
372,29,view,1,21
87,134,click,2,21
131,13,cart,3,21
111,134,click,2,21
144,103,view,1,21
295,164,view,1,21
373,81,click,2,21
355,7,view,1,21
490,55,view,1,21
230,105,cart,3,21
403,152,click,2,21
491,168,click,2,21
394,81,purchase,5,21
254,166,view,1,21
143,43,view,1,21
493,67,view,1,21
80,143,click,2,21
261,134,view,1,21
76,50,click,2,21
361,48,click,2,21
128,105,click,2,21
167,134,click,2,21
300,180,view,1,21
434,32,click,2,21
155,132,view,1,21
17,29,view,1,21
38,180,view,1,21
203,81,purchase,5,21
168,152,cart,3,21
416,16,view,1,21
486,143,purchase,5,21
5,18,view,1,21
5,84,view,1,21
440,126,view,1,21
105,152,purchase,5,21
187,132,view,1,21
187,43,view,1,21
148,152,view,1,21
99,81,view,1,21
121,164,purchase,5,21
80,81,cart,3,21
176,18,view,1,21
80,143,view,1,21
338,59,cart,3,21
447,61,view,1,21
319,159,view,1,21
288,86,view,1,21
147,54,click,2,21
352,134,view,1,21
182,107,view,1,21
20,6,view,1,21
19,150,click,2,21
434,155,cart,3,21
74,160,click,2,21
360,95,purchase,5,21
348,134,purchase,5,21
283,118,click,2,21
79,121,click,2,21
302,148,view,1,21
363,45,view,1,21
199,164,view,1,22
218,105,view,1,22
334,3,click,2,22
217,105,view,1,22
206,67,view,1,22
40,84,view,1,22
203,134,click,2,22
201,137,click,2,22
468,134,click,2,22
192,134,view,1,22
47,67,click,2,22
344,5,purchase,5,22
244,45,cart,3,22
144,134,view,1,22
353,29,click,2,22
468,61,click,2,22
57,200,view,1,22
9,134,view,1,22
49,67,purchase,5,22
432,134,purchase,5,22
368,193,purchase,5,22
276,45,click,2,22
348,134,click,2,22
297,1,purchase,5,22
112,13,cart,3,22
172,105,view,1,22
252,107,cart,3,22
252,34,view,1,22
455,167,purchase,5,22
129,185,cart,3,22
127,59,view,1,22
446,34,click,2,22
9,134,view,1,22
155,67,cart,3,22
433,105,purchase,5,22
178,96,view,1,22
101,68,click,2,22
310,48,click,2,22
71,43,view,1,22
476,22,purchase,5,22
181,105,cart,3,22
235,180,click,2,22
180,105,purchase,5,22
442,77,view,1,22
281,81,cart,3,22
180,35,view,1,22
43,5,view,1,22
395,78,click,2,22
414,105,click,2,22
21,88,view,1,22
268,118,purchase,5,22
162,72,view,1,22
340,45,cart,3,22
163,105,click,2,22
100,67,view,1,22
350,97,view,1,22
238,39,purchase,5,22
186,160,view,1,22
138,162,cart,3,22
139,150,view,1,22
384,134,view,1,22
384,164,purchase,5,22
286,152,click,2,22
285,134,view,1,22
347,152,click,2,22
285,134,purchase,5,22
46,81,view,1,22
46,180,view,1,22
38,85,view,1,22
265,18,click,2,22
469,1,view,1,22
54,134,view,1,22
151,17,cart,3,22
427,75,click,2,22
24,105,cart,3,22
277,144,view,1,22
345,134,click,2,22
458,105,click,2,22
385,118,purchase,5,22
157,35,view,1,22
317,48,view,1,22
167,75,purchase,5,22
141,103,view,1,22
141,29,cart,3,22
416,14,view,1,22
327,88,view,1,22
394,189,view,1,22
24,67,view,1,22
354,5,click,2,22
487,34,purchase,5,22
487,152,view,1,22
288,89,view,1,22
454,168,purchase,5,22
416,124,view,1,22
319,43,view,1,22
454,89,click,2,22
249,134,view,1,22
384,5,view,1,22
114,132,view,1,22
435,88,click,2,22
498,189,view,1,22
120,126,view,1,22
120,189,view,1,22
414,84,cart,3,23
433,81,click,2,23
333,83,click,2,23
452,4,cart,3,23
40,177,click,2,23
480,35,cart,3,23
105,169,click,2,23
470,81,click,2,23
24,103,click,2,23
282,67,cart,3,23
483,29,view,1,23
83,45,view,1,23
107,18,view,1,23
186,2,view,1,23
238,105,view,1,23
166,180,view,1,23
394,105,click,2,23
239,132,view,1,23
104,34,click,2,23
440,13,click,2,23
73,105,cart,3,23
152,43,view,1,23
81,35,click,2,23
27,114,view,1,23
348,123,cart,3,23
301,86,view,1,23
74,81,cart,3,23
392,134,click,2,23
461,14,click,2,23
460,132,view,1,23
298,2,view,1,23
57,200,click,2,23
49,67,view,1,23
472,72,view,1,23
489,7,view,1,23
71,2,view,1,23
361,121,click,2,23
227,113,click,2,23
229,105,purchase,5,23
227,134,click,2,23
192,49,cart,3,23
265,157,view,1,23
19,168,cart,3,23
52,44,view,1,23
263,184,cart,3,23
293,134,cart,3,23
265,164,view,1,23
340,129,cart,3,23
191,5,cart,3,23
110,10,cart,3,23
305,48,click,2,23
490,152,click,2,23
18,167,view,1,23
279,48,cart,3,23
82,9,click,2,23
153,22,view,1,23
367,5,view,1,23
489,134,view,1,23
477,105,click,2,23
232,85,click,2,23
188,152,purchase,5,23
459,34,purchase,5,23
226,59,view,1,23
339,129,click,2,23
499,180,view,1,23
337,69,view,1,23
336,195,click,2,23
339,34,purchase,5,23
172,39,view,1,23
176,7,cart,3,23
484,105,view,1,23
163,110,view,1,23
409,4,click,2,23
407,67,view,1,23
200,108,click,2,23
200,57,click,2,23
200,134,click,2,23
66,121,click,2,23
408,43,view,1,23
80,23,click,2,23
453,45,view,1,23
129,70,purchase,5,23
276,34,click,2,23
263,134,purchase,5,23
15,152,click,2,23
466,2,click,2,23
286,8,view,1,23
406,67,view,1,23
131,77,click,2,23
406,97,view,1,23
405,34,click,2,23
226,89,view,1,23
69,168,click,2,23
446,77,view,1,23
211,91,click,2,23
347,34,view,1,24
380,34,purchase,5,24
472,162,view,1,24
457,111,view,1,24
300,45,click,2,24
73,81,click,2,24
183,45,view,1,24
74,13,purchase,5,24
297,2,view,1,24
138,134,click,2,24
186,84,view,1,24
422,117,view,1,24
299,98,view,1,24
10,150,purchase,5,24
300,45,view,1,24
97,134,view,1,24
211,152,view,1,24
326,44,click,2,24
215,134,view,1,24
215,73,view,1,24
201,29,cart,3,24
92,55,view,1,24
321,34,view,1,24
449,84,view,1,24
40,54,view,1,24
20,5,click,2,24
322,105,view,1,24
141,107,click,2,24
477,180,click,2,24
422,45,purchase,5,24
347,129,cart,3,24
325,51,view,1,24
350,130,view,1,24
373,5,purchase,5,24
280,43,view,1,24
155,132,view,1,24
477,31,cart,3,24
337,129,cart,3,24
246,122,cart,3,24
102,105,view,1,24
243,120,view,1,24
55,72,view,1,24
486,77,click,2,24
58,178,cart,3,24
459,70,click,2,24
307,5,click,2,24
308,4,click,2,24
192,22,click,2,24
250,184,view,1,24
400,166,click,2,24
345,176,view,1,24
346,107,view,1,24
166,9,view,1,24
97,134,cart,3,24
479,18,view,1,24
263,67,view,1,24
245,16,click,2,24
172,29,click,2,24
172,137,view,1,24
295,168,cart,3,24
172,79,purchase,5,24
80,77,cart,3,24
252,11,cart,3,24
165,120,view,1,24
473,34,purchase,5,24
108,126,purchase,5,24
289,81,cart,3,24
481,171,click,2,24
474,105,click,2,24
474,164,view,1,24
157,13,click,2,24
384,96,view,1,24
384,134,click,2,24
406,67,view,1,24
51,43,click,2,24
135,81,view,1,24
403,132,view,1,24
67,77,view,1,24
36,7,click,2,24
386,45,view,1,24
220,34,view,1,24
362,185,click,2,24
288,150,purchase,5,24
214,35,click,2,24
176,191,view,1,24
436,67,view,1,24
129,45,view,1,24
5,133,click,2,24
417,34,click,2,24
416,43,click,2,24
484,143,cart,3,24
113,34,view,1,24
65,137,view,1,24
407,164,click,2,24
162,148,cart,3,24
36,34,cart,3,24
310,129,view,1,24
163,152,click,2,24
371,159,cart,3,24
497,70,cart,3,24
2,167,view,1,24
483,48,view,1,25
79,9,click,2,25
292,192,purchase,5,25
356,134,view,1,25
100,181,cart,3,25
384,134,cart,3,25
149,35,view,1,25
174,129,click,2,25
427,164,cart,3,25
383,85,click,2,25
484,5,cart,3,25
487,200,view,1,25
493,45,view,1,25
69,45,click,2,25
68,89,view,1,25
68,134,cart,3,25
221,128,view,1,25
66,180,cart,3,25
318,78,view,1,25
49,67,view,1,25
275,5,view,1,25
113,127,view,1,25
405,48,view,1,25
493,5,purchase,5,25
400,43,view,1,25
311,13,click,2,25
111,125,cart,3,25
59,152,cart,3,25
309,48,cart,3,25
87,191,view,1,25
277,43,click,2,25
42,180,click,2,25
455,87,view,1,25
457,123,cart,3,25
56,40,purchase,5,25
246,198,cart,3,25
484,81,cart,3,25
486,81,view,1,25
153,94,view,1,25
172,124,view,1,25
252,4,click,2,25
240,81,cart,3,25
424,105,view,1,25
260,134,click,2,25
261,177,cart,3,25
440,180,purchase,5,25
137,134,view,1,25
72,54,click,2,25
422,117,click,2,25
192,93,view,1,25
456,34,click,2,25
9,189,purchase,5,25
236,164,view,1,25
29,134,click,2,25
9,189,purchase,5,25
433,5,cart,3,25
434,29,view,1,25
152,48,purchase,5,25
236,166,view,1,25
28,185,view,1,25
425,134,click,2,25
183,185,view,1,25
300,160,view,1,25
297,152,click,2,25
242,134,view,1,25
46,105,view,1,25
57,34,view,1,25
10,165,purchase,5,25
363,74,purchase,5,25
255,81,purchase,5,25
469,95,purchase,5,25
24,105,click,2,25
422,94,cart,3,25
186,84,view,1,25
1,180,click,2,25
4,152,purchase,5,25
211,157,click,2,25
205,160,cart,3,25
63,152,cart,3,25
63,14,purchase,5,25
334,81,view,1,25
331,67,view,1,25
