machine_id,hour,label,time_to_failure_h,failure_event,temperature_c,vibration_mm_s,pressure_kpa,hours_since_maintenance,risk_score
1,450,0,488.0,0,63.78,0.56,101.46,17,0.0001
1,451,0,487.0,0,64.41,0.655,101.15,18,0.0001
1,452,0,486.0,0,62.92,0.292,102.84,19,0.0001
1,453,0,485.0,0,65.55,0.285,99.54,20,0.0001
1,454,0,484.0,0,65.96,0.519,100.39,21,0.0001
1,455,0,483.0,0,66.12,0.519,97.54,22,0.0001
1,456,0,482.0,0,64.44,0.5,100.57,23,0.0001
1,457,0,481.0,0,61.15,0.416,103.88,24,0.0001
1,458,0,480.0,0,67.84,0.187,108.53,25,0.0001
1,459,0,479.0,0,62.97,0.565,105.09,26,0.0001
1,460,0,478.0,0,66.77,0.468,99.1,27,0.0001
1,461,0,477.0,0,66.13,0.364,95.69,28,0.0001
1,462,0,476.0,0,70.09,0.535,106.55,29,0.0001
1,463,0,475.0,0,63.36,0.626,105.97,30,0.0001
1,464,0,474.0,0,67.8,0.447,98.99,31,0.0001
1,465,0,473.0,0,64.68,0.186,97.74,32,0.0001
1,466,0,472.0,0,65.17,0.331,101.59,33,0.0001
1,467,0,471.0,0,64.8,0.682,105.24,34,0.0001
1,468,0,470.0,0,64.92,0.595,100.05,35,0.0001
1,469,0,469.0,0,64.39,0.559,98.9,36,0.0001
1,470,0,468.0,0,64.5,0.291,102.29,37,0.0001
1,471,0,467.0,0,67.94,0.36,102.56,38,0.0001
1,472,0,466.0,0,63.38,0.312,98.91,39,0.0001
1,473,0,465.0,0,67.62,0.733,103.21,40,0.0001
1,474,0,464.0,0,63.71,0.535,101.16,41,0.0001
1,475,0,463.0,0,66.44,0.485,102.7,42,0.0001
1,476,0,462.0,0,66.09,0.38,100.99,43,0.0001
1,477,0,461.0,0,61.9,0.397,98.44,44,0.0001
1,478,0,460.0,0,64.74,0.335,102.25,45,0.0001
1,479,0,459.0,0,65.82,0.28,99.97,46,0.0001
1,480,0,458.0,0,63.3,0.54,106.27,47,0.0001
1,481,0,457.0,0,66.53,0.408,105.66,48,0.0001
1,482,0,456.0,0,62.27,0.63,100.36,49,0.0001
1,483,0,455.0,0,60.0,0.768,105.95,50,0.0001
1,484,0,454.0,0,63.14,0.47,101.46,51,0.0001
1,485,0,453.0,0,65.18,0.272,100.3,52,0.0001
1,486,0,452.0,0,65.84,0.477,105.0,53,0.0001
1,487,0,451.0,0,65.14,0.732,100.21,54,0.0001
1,488,0,450.0,0,65.47,0.22,98.87,55,0.0001
1,489,0,449.0,0,67.39,0.337,103.33,56,0.0001
1,490,0,448.0,0,64.89,0.325,101.13,57,0.0001
1,491,0,447.0,0,64.07,0.392,103.88,58,0.0001
1,492,0,446.0,0,66.17,0.381,99.73,59,0.0001
1,493,0,445.0,0,65.51,0.438,104.57,60,0.0001
1,494,0,444.0,0,69.78,0.551,101.91,61,0.0001
1,495,0,443.0,0,64.69,0.347,99.73,62,0.0001
1,496,0,442.0,0,63.19,0.403,100.93,63,0.0001
1,497,0,441.0,0,66.34,0.402,101.51,64,0.0001
1,498,0,440.0,0,62.81,0.647,103.27,65,0.0001
1,499,0,439.0,0,68.22,0.546,105.72,66,0.0001
1,500,0,438.0,0,64.55,0.536,108.76,67,0.0001
1,501,0,437.0,0,62.8,0.591,106.24,68,0.0001
1,502,0,436.0,0,65.76,0.542,105.2,69,0.0001
1,503,0,435.0,0,63.79,0.5,99.78,70,0.0001
1,504,0,434.0,0,63.76,0.374,101.63,71,0.0001
1,505,0,433.0,0,65.27,0.506,98.37,72,0.0001
1,506,0,432.0,0,68.65,0.592,103.86,73,0.0001
1,507,0,431.0,0,64.34,0.439,103.4,74,0.0001
1,508,0,430.0,0,65.76,0.243,103.9,75,0.0001
1,509,0,429.0,0,70.38,0.223,104.55,76,0.0001
1,510,0,428.0,0,65.68,0.436,105.52,77,0.0001
1,511,0,427.0,0,62.82,0.47,105.75,78,0.0001
1,512,0,426.0,0,64.64,0.398,102.29,79,0.0001
1,513,0,425.0,0,64.18,0.641,99.67,80,0.0001
1,514,0,424.0,0,66.61,0.296,103.72,81,0.0001
1,515,0,423.0,0,64.81,0.131,101.98,82,0.0001
1,516,0,422.0,0,63.03,0.395,105.95,83,0.0001
1,517,0,421.0,0,62.93,0.319,105.7,84,0.0001
1,518,0,420.0,0,65.21,0.64,102.83,85,0.0001
1,519,0,419.0,0,63.37,0.442,105.16,86,0.0001
1,520,0,418.0,0,66.74,0.45,102.13,87,0.0001
1,521,0,417.0,0,64.79,0.379,106.96,88,0.0001
1,522,0,416.0,0,65.01,0.31,100.77,89,0.0001
1,523,0,415.0,0,66.34,0.529,101.65,90,0.0001
1,524,0,414.0,0,63.76,0.453,97.7,91,0.0001
1,525,0,413.0,0,62.59,0.549,100.77,92,0.0001
1,526,0,412.0,0,65.69,0.6,103.67,93,0.0001
1,527,0,411.0,0,65.04,0.713,103.72,94,0.0001
1,528,0,410.0,0,64.34,0.54,103.05,95,0.0001
1,529,0,409.0,0,63.42,0.459,101.58,96,0.0001
1,530,0,408.0,0,61.36,0.429,101.27,97,0.0001
1,531,0,407.0,0,64.19,0.247,101.09,98,0.0001
1,532,0,406.0,0,64.93,0.463,99.08,99,0.0001
1,533,0,405.0,0,66.17,0.3,101.42,100,0.0001
1,534,0,404.0,0,67.41,0.365,100.69,101,0.0001
1,535,0,403.0,0,66.99,0.403,101.24,102,0.0001
1,536,0,402.0,0,65.41,0.579,96.34,103,0.0001
1,537,0,401.0,0,63.47,0.326,99.21,104,0.0001
1,538,0,400.0,0,63.42,0.347,102.77,105,0.0001
1,539,0,399.0,0,63.36,0.465,103.03,106,0.0001
1,540,0,398.0,0,63.65,0.466,106.19,107,0.0001
1,541,0,397.0,0,65.59,0.372,101.83,108,0.0001
1,542,0,396.0,0,63.31,0.483,104.21,109,0.0001
1,543,0,395.0,0,63.49,0.424,104.84,110,0.0001
1,544,0,394.0,0,64.08,0.473,99.38,111,0.0001
1,545,0,393.0,0,63.49,0.387,107.44,112,0.0001
1,546,0,392.0,0,64.26,0.386,100.59,113,0.0001
1,547,0,391.0,0,64.7,0.529,102.47,114,0.0001
1,548,0,390.0,0,68.7,0.476,105.62,115,0.0001
1,549,0,389.0,0,65.5,0.523,98.39,116,0.0001
1,550,0,388.0,0,64.77,0.442,101.39,117,0.0001
1,551,0,387.0,0,61.12,0.556,101.03,118,0.0001
1,552,0,386.0,0,64.21,0.419,101.43,119,0.0001
1,553,0,385.0,0,65.73,0.297,99.67,120,0.0001
1,554,0,384.0,0,65.52,0.467,101.06,121,0.0001
1,555,0,383.0,0,63.97,0.35,101.85,122,0.0001
1,556,0,382.0,0,67.13,0.323,105.81,123,0.0001
1,557,0,381.0,0,66.52,0.396,103.96,124,0.0001
1,558,0,380.0,0,62.36,0.242,98.78,125,0.0001
1,559,0,379.0,0,64.26,0.411,100.71,126,0.0001
1,560,0,378.0,0,65.18,0.194,103.24,127,0.0001
1,561,0,377.0,0,62.45,0.371,100.97,128,0.0001
1,562,0,376.0,0,62.92,0.285,99.48,129,0.0001
1,563,0,375.0,0,64.98,0.521,103.41,130,0.0001
1,564,0,374.0,0,63.21,0.355,99.7,131,0.0001
1,565,0,373.0,0,65.81,0.206,105.1,132,0.0001
1,566,0,372.0,0,64.13,0.356,102.85,133,0.0001
1,567,0,371.0,0,66.86,0.491,104.63,134,0.0001
1,568,0,370.0,0,65.24,0.598,105.11,135,0.0001
1,569,0,369.0,0,64.82,0.623,102.41,136,0.0001
1,570,0,368.0,0,65.16,0.339,101.28,137,0.0001
1,571,0,367.0,0,66.4,0.292,103.62,138,0.0001
1,572,0,366.0,0,65.63,0.483,96.48,139,0.0001
1,573,0,365.0,0,64.81,0.528,100.09,140,0.0001
1,574,0,364.0,0,65.16,0.165,103.68,141,0.0001
1,575,0,363.0,0,63.81,0.555,97.39,142,0.0001
1,576,0,362.0,0,66.25,0.422,104.02,143,0.0001
1,577,0,361.0,0,63.33,0.376,107.61,144,0.0001
1,578,0,360.0,0,63.51,0.365,101.31,145,0.0001
1,579,0,359.0,0,63.16,0.593,106.31,146,0.0001
1,580,0,358.0,0,63.73,0.243,104.93,147,0.0001
1,581,0,357.0,0,67.0,0.549,104.89,148,0.0001
1,582,0,356.0,0,63.44,0.43,98.54,149,0.0001
1,583,0,355.0,0,62.45,0.568,100.32,150,0.0001
1,584,0,354.0,0,69.1,0.459,100.4,151,0.0001
1,585,0,353.0,0,66.44,0.666,103.22,152,0.0001
1,586,0,352.0,0,62.81,0.495,105.44,153,0.0001
1,587,0,351.0,0,64.11,0.357,104.54,154,0.0001
1,588,0,350.0,0,65.25,0.318,101.05,155,0.0001
1,589,0,349.0,0,63.64,0.486,102.27,156,0.0001
1,590,0,348.0,0,67.07,0.535,98.09,157,0.0001
1,591,0,347.0,0,65.73,0.558,103.14,158,0.0001
1,592,0,346.0,0,66.85,0.384,99.62,159,0.0001
1,593,0,345.0,0,66.67,0.322,96.6,160,0.0001
1,594,0,344.0,0,66.85,0.363,101.23,161,0.0001
1,595,0,343.0,0,62.48,0.291,99.11,162,0.0001
1,596,0,342.0,0,64.35,0.494,96.26,163,0.0001
1,597,0,341.0,0,66.35,0.308,99.33,164,0.0001
1,598,0,340.0,0,66.22,0.441,98.16,165,0.0001
1,599,0,339.0,0,68.32,0.347,102.62,166,0.0001
1,600,0,338.0,0,65.36,0.619,100.86,167,0.0001
1,601,0,337.0,0,66.81,0.361,104.81,168,0.0001
1,602,0,336.0,0,63.63,0.407,106.74,169,0.0001
1,603,0,335.0,0,65.57,0.463,107.61,170,0.0001
1,604,0,334.0,0,65.65,0.352,103.84,171,0.0001
1,605,0,333.0,0,62.87,0.585,105.01,172,0.0001
1,606,0,332.0,0,63.97,0.375,102.44,173,0.0001
1,607,0,331.0,0,65.03,0.333,103.42,174,0.0001
1,608,0,330.0,0,61.32,0.398,100.99,175,0.0001
1,609,0,329.0,0,64.51,0.487,98.93,176,0.0001
1,610,0,328.0,0,66.06,0.428,100.37,177,0.0001
1,611,0,327.0,0,62.54,0.308,102.9,178,0.0001
1,612,0,326.0,0,63.27,0.458,104.65,179,0.0001
1,613,0,325.0,0,66.86,0.637,101.26,180,0.0001
1,614,0,324.0,0,63.05,0.572,102.77,181,0.0001
1,615,0,323.0,0,67.02,0.451,104.99,182,0.0001
1,616,0,322.0,0,66.52,0.536,103.26,183,0.0001
1,617,0,321.0,0,65.72,0.478,102.56,184,0.0001
1,618,0,320.0,0,66.78,0.389,106.34,185,0.0001
1,619,0,319.0,0,64.81,0.568,101.77,186,0.0001
1,620,0,318.0,0,64.56,0.694,101.23,187,0.0001
1,621,0,317.0,0,62.7,0.364,101.21,188,0.0001
1,622,0,316.0,0,68.88,0.475,104.34,189,0.0001
1,623,0,315.0,0,63.2,0.492,103.68,190,0.0001
1,624,0,314.0,0,68.24,0.366,103.51,191,0.0001
1,625,0,313.0,0,65.54,0.327,101.95,192,0.0001
1,626,0,312.0,0,64.53,0.171,103.5,193,0.0001
1,627,0,311.0,0,65.97,0.397,98.65,194,0.0001
1,628,0,310.0,0,67.66,0.482,104.54,195,0.0001
1,629,0,309.0,0,67.54,0.387,104.03,196,0.0001
1,630,0,308.0,0,64.57,0.442,101.79,197,0.0001
1,631,0,307.0,0,65.0,0.584,102.31,198,0.0001
1,632,0,306.0,0,64.72,0.417,102.85,199,0.0001
1,633,0,305.0,0,63.39,0.39,101.87,200,0.0001
1,634,0,304.0,0,63.98,0.436,100.47,201,0.0001
1,635,0,303.0,0,68.61,0.609,103.12,202,0.0001
1,636,0,302.0,0,64.9,0.713,102.81,203,0.0001
1,637,0,301.0,0,64.84,0.486,102.76,204,0.0001
1,638,0,300.0,0,67.54,0.448,107.25,205,0.0001
1,639,0,299.0,0,63.41,0.533,99.5,206,0.0001
1,640,0,298.0,0,68.27,0.41,101.85,207,0.0001
1,641,0,297.0,0,66.66,0.601,99.22,208,0.0001
1,642,0,296.0,0,64.38,0.283,102.34,209,0.0001
1,643,0,295.0,0,64.82,0.408,100.29,210,0.0001
1,644,0,294.0,0,64.31,0.36,103.32,211,0.0001
1,645,0,293.0,0,67.73,0.218,101.71,212,0.0001
1,646,0,292.0,0,64.25,0.509,99.62,213,0.0001
1,647,0,291.0,0,64.74,0.325,103.74,214,0.0001
1,648,0,290.0,0,65.18,0.431,102.93,215,0.0001
1,649,0,289.0,0,64.56,0.264,103.49,216,0.0001
1,650,0,288.0,0,65.52,0.432,104.46,217,0.0001
1,651,0,287.0,0,67.19,0.319,100.05,218,0.0001
1,652,0,286.0,0,67.79,0.62,100.15,219,0.0001
1,653,0,285.0,0,62.87,0.373,100.75,220,0.0001
1,654,0,284.0,0,62.15,0.454,98.8,221,0.0001
1,655,0,283.0,0,62.82,0.56,100.29,222,0.0001
1,656,0,282.0,0,64.87,0.525,104.03,223,0.0001
1,657,0,281.0,0,64.39,0.455,99.94,224,0.0001
1,658,0,280.0,0,68.15,0.528,99.24,225,0.0001
1,659,0,279.0,0,65.01,0.536,103.2,226,0.0001
1,660,0,278.0,0,68.29,0.615,100.65,227,0.0001
1,661,0,277.0,0,64.84,0.296,102.62,228,0.0001
1,662,0,276.0,0,65.27,0.774,102.24,229,0.0001
1,663,0,275.0,0,61.23,0.369,102.28,230,0.0001
1,664,0,274.0,0,62.74,0.346,101.09,231,0.0001
1,665,0,273.0,0,65.62,0.43,99.78,232,0.0001
1,666,0,272.0,0,66.42,0.385,100.75,233,0.0001
1,667,0,271.0,0,62.52,0.356,103.63,234,0.0001
1,668,0,270.0,0,62.09,0.441,103.79,235,0.0001
1,669,0,269.0,0,64.32,0.479,99.21,236,0.0001
1,670,0,268.0,0,67.36,0.582,102.59,237,0.0001
1,671,0,267.0,0,61.84,0.324,104.44,238,0.0001
1,672,0,266.0,0,68.08,0.486,105.12,239,0.0001
1,673,0,265.0,0,63.91,0.427,102.0,240,0.0001
1,674,0,264.0,0,65.76,0.267,104.35,241,0.0001
1,675,0,263.0,0,67.38,0.312,98.61,242,0.0001
1,676,0,262.0,0,65.63,0.371,96.07,243,0.0001
1,677,0,261.0,0,66.46,0.469,100.81,244,0.0001
1,678,0,260.0,0,68.8,0.467,100.12,245,0.0001
1,679,0,259.0,0,65.18,0.325,100.1,246,0.0001
1,680,0,258.0,0,65.7,0.383,100.87,247,0.0001
1,681,0,257.0,0,68.0,0.553,104.01,248,0.0001
1,682,0,256.0,0,65.95,0.508,105.64,249,0.0001
1,683,0,255.0,0,64.96,0.673,99.62,250,0.0001
1,684,0,254.0,0,64.54,0.285,101.14,251,0.0001
1,685,0,253.0,0,65.93,0.624,100.34,252,0.0001
1,686,0,252.0,0,65.01,0.407,100.15,253,0.0001
1,687,0,251.0,0,62.86,0.457,97.67,254,0.0001
1,688,0,250.0,0,65.2,0.453,100.36,255,0.0001
1,689,0,249.0,0,63.18,0.284,106.68,256,0.0001
1,690,0,248.0,0,62.58,0.637,103.5,257,0.0001
1,691,0,247.0,0,64.34,0.311,104.61,258,0.0001
1,692,0,246.0,0,68.11,0.338,101.25,259,0.0001
1,693,0,245.0,0,66.89,0.49,107.0,260,0.0001
1,694,0,244.0,0,63.97,0.515,98.87,261,0.0001
1,695,0,243.0,0,68.77,0.362,96.48,262,0.0001
1,696,0,242.0,0,64.77,0.433,106.79,263,0.0001
1,697,0,241.0,0,64.39,0.448,103.48,264,0.0001
1,698,0,240.0,0,67.86,0.442,104.6,265,0.0001
1,699,0,239.0,0,65.93,0.414,102.19,266,0.0001
1,700,0,238.0,0,65.05,0.34,105.03,267,0.0001
1,701,0,237.0,0,62.51,0.591,104.39,268,0.0001
1,702,0,236.0,0,64.83,0.358,101.43,269,0.0001
1,703,0,235.0,0,65.85,0.539,102.72,270,0.0001
1,704,0,234.0,0,66.79,0.383,102.59,271,0.0001
1,705,0,233.0,0,62.18,0.542,102.38,272,0.0001
1,706,0,232.0,0,64.25,0.589,103.73,273,0.0001
1,707,0,231.0,0,59.93,0.455,98.36,274,0.0001
1,708,0,230.0,0,66.92,0.749,100.7,275,0.0001
1,709,0,229.0,0,65.13,0.42,102.88,276,0.0001
1,710,0,228.0,0,66.16,0.604,99.53,277,0.0001
1,711,0,227.0,0,67.83,0.338,102.69,278,0.0001
1,712,0,226.0,0,67.09,0.536,99.65,279,0.0001
1,713,0,225.0,0,63.74,0.395,101.87,280,0.0001
1,714,0,224.0,0,67.06,0.295,103.17,281,0.0001
1,715,0,223.0,0,66.1,0.517,103.17,282,0.0001
1,716,0,222.0,0,67.73,0.509,104.14,283,0.0001
1,717,0,221.0,0,66.01,0.665,97.25,284,0.0001
1,718,0,220.0,0,67.31,0.419,101.3,285,0.0001
1,719,0,219.0,0,63.25,0.226,101.05,286,0.0001
1,720,0,218.0,0,63.76,0.509,98.32,287,0.0001
1,721,0,217.0,0,67.58,0.483,101.38,288,0.0001
1,722,0,216.0,0,63.72,0.356,99.17,289,0.0001
1,723,0,215.0,0,64.02,0.451,101.56,290,0.0001
1,724,0,214.0,0,62.45,0.418,99.77,291,0.0001
1,725,0,213.0,0,65.29,0.674,103.56,292,0.0001
1,726,0,212.0,0,64.44,0.255,98.46,293,0.0001
1,727,0,211.0,0,61.96,0.537,100.09,294,0.0001
1,728,0,210.0,0,65.11,0.375,102.23,295,0.0001
1,729,0,209.0,0,67.52,0.368,101.15,296,0.0001
1,730,0,208.0,0,63.55,0.555,99.44,297,0.0001
1,731,0,207.0,0,62.96,0.283,98.48,298,0.0001
1,732,0,206.0,0,65.85,0.758,99.51,299,0.0001
1,733,0,205.0,0,66.71,0.48,99.24,300,0.0001
1,734,0,204.0,0,64.5,0.422,100.27,301,0.0001
1,735,0,203.0,0,68.48,0.221,102.95,302,0.0001
1,736,0,202.0,0,65.6,0.38,102.37,303,0.0001
1,737,0,201.0,0,66.58,0.468,103.04,304,0.0001
1,738,0,200.0,0,66.25,0.206,105.7,305,0.0001
1,739,0,199.0,0,69.1,0.568,104.53,306,0.0001
1,740,0,198.0,0,62.47,0.436,99.97,307,0.0001
1,741,0,197.0,0,63.94,0.566,99.99,308,0.0001
1,742,0,196.0,0,64.77,0.221,101.6,309,0.0001
1,743,0,195.0,0,65.16,0.365,100.2,310,0.0001
1,744,0,194.0,0,68.4,0.305,99.37,311,0.0001
1,745,0,193.0,0,63.54,0.594,107.25,312,0.0001
1,746,0,192.0,0,65.6,0.364,100.93,313,0.0001
1,747,0,191.0,0,66.92,0.341,105.63,314,0.0001
1,748,0,190.0,0,67.55,0.458,103.62,315,0.0001
1,749,0,189.0,0,66.35,0.637,99.37,316,0.0001
1,750,0,188.0,0,67.13,0.405,100.08,317,0.0001
1,751,0,187.0,0,65.18,0.424,99.53,318,0.0001
1,752,0,186.0,0,62.12,0.337,105.63,319,0.0001
1,753,0,185.0,0,68.53,0.528,104.96,320,0.0001
1,754,0,184.0,0,64.07,0.441,102.71,321,0.0001
1,755,0,183.0,0,63.05,0.331,102.24,322,0.0001
1,756,0,182.0,0,64.42,0.322,102.97,323,0.0001
1,757,0,181.0,0,64.53,0.573,101.99,324,0.0001
1,758,0,180.0,0,64.46,0.465,101.57,325,0.0001
1,759,0,179.0,0,63.8,0.402,103.87,326,0.0001
1,760,0,178.0,0,66.16,0.604,97.77,327,0.0001
1,761,0,177.0,0,64.29,0.4,102.43,328,0.0001
1,762,0,176.0,0,64.19,0.388,103.96,329,0.0001
1,763,0,175.0,0,65.32,0.31,105.34,330,0.0001
1,764,0,174.0,0,66.79,0.381,104.08,331,0.0001
1,765,0,173.0,0,63.68,0.585,101.46,332,0.0001
1,766,0,172.0,0,63.55,0.405,100.09,333,0.0001
1,767,0,171.0,0,65.35,0.471,102.09,334,0.0001
1,768,0,170.0,0,64.0,0.011,102.23,335,0.0001
1,769,0,169.0,0,61.59,0.479,104.83,336,0.0001
1,770,0,168.0,0,65.49,0.403,101.55,337,0.0001
1,771,0,167.0,0,64.76,0.384,100.54,338,0.0001
1,772,0,166.0,0,63.34,0.593,101.96,339,0.0001
1,773,0,165.0,0,66.72,0.42,102.18,340,0.0001
1,774,0,164.0,0,64.69,0.506,104.07,341,0.0001
1,775,0,163.0,0,65.43,0.369,100.05,342,0.0001
1,776,0,162.0,0,67.99,0.416,101.27,343,0.0001
1,777,0,161.0,0,67.64,0.581,103.33,344,0.0001
1,778,0,160.0,0,64.28,0.732,102.98,345,0.0001
1,779,0,159.0,0,65.98,0.429,98.46,346,0.0001
1,780,0,158.0,0,62.6,0.499,102.98,347,0.0001
1,781,0,157.0,0,64.57,0.309,98.4,348,0.0001
1,782,0,156.0,0,64.41,0.275,104.25,349,0.0001
1,783,0,155.0,0,67.07,0.789,104.2,350,0.0001
1,784,0,154.0,0,63.93,0.345,93.37,351,0.0001
1,785,0,153.0,0,63.93,0.429,104.42,352,0.0001
1,786,0,152.0,0,66.1,0.521,102.53,353,0.0001
1,787,0,151.0,0,66.19,0.624,99.34,354,0.0001
1,788,0,150.0,0,64.18,0.283,106.05,355,0.0001
1,789,0,149.0,0,67.33,0.54,99.0,356,0.0001
1,790,0,148.0,0,65.31,0.422,102.2,357,0.0001
1,791,0,147.0,0,64.66,0.512,101.01,358,0.0001
1,792,0,146.0,0,66.54,0.479,101.27,359,0.0001
1,793,0,145.0,0,64.8,0.397,104.03,360,0.0001
1,794,0,144.0,0,64.51,0.485,101.02,361,0.0001
1,795,0,143.0,0,62.33,0.559,99.35,362,0.0001
1,796,0,142.0,0,66.22,0.5,97.86,363,0.0001
1,797,0,141.0,0,63.3,0.388,99.95,364,0.0001
1,798,0,140.0,0,62.87,0.539,101.4,365,0.0001
1,799,0,139.0,0,65.69,0.398,102.76,366,0.0001
1,800,0,138.0,0,63.65,0.447,103.45,367,0.0001
1,801,0,137.0,0,65.08,0.395,99.28,368,0.0001
1,802,0,136.0,0,65.3,0.491,101.35,369,0.0001
1,803,0,135.0,0,63.62,0.515,108.2,370,0.0001
1,804,0,134.0,0,64.46,0.49,102.94,371,0.0001
1,805,0,133.0,0,60.38,0.465,100.23,372,0.0001
1,806,0,132.0,0,67.49,0.42,100.06,373,0.0001
1,807,0,131.0,0,64.61,0.47,100.6,374,0.0001
1,808,0,130.0,0,64.91,0.288,101.44,375,0.0001
1,809,0,129.0,0,66.4,0.686,103.77,376,0.0001
1,810,0,128.0,0,65.49,0.592,104.55,377,0.0001
1,811,0,127.0,0,67.99,0.58,101.71,378,0.0001
1,812,0,126.0,0,65.47,0.471,102.76,379,0.0001
1,813,0,125.0,0,65.36,0.356,96.74,380,0.0001
1,814,0,124.0,0,63.79,0.207,102.17,381,0.0001
1,815,0,123.0,0,65.01,0.249,103.72,382,0.0001
1,816,0,122.0,0,66.56,0.462,106.17,383,0.0001
1,817,0,121.0,0,68.37,0.305,104.59,384,0.0001
1,818,0,120.0,0,65.79,0.5,104.34,385,0.0001
1,819,0,119.0,0,63.71,0.379,99.93,386,0.0001
1,820,0,118.0,0,63.64,0.438,98.37,387,0.0001
1,821,0,117.0,0,63.12,0.519,101.82,388,0.0001
1,822,0,116.0,0,65.69,0.223,100.04,389,0.0001
1,823,0,115.0,0,64.0,0.454,100.53,390,0.0001
1,824,0,114.0,0,66.68,0.443,102.04,391,0.0001
1,825,0,113.0,0,65.02,0.535,100.82,392,0.0001
1,826,0,112.0,0,67.02,0.505,102.39,393,0.0001
1,827,0,111.0,0,65.08,0.512,104.54,394,0.0001
1,828,0,110.0,0,66.7,0.495,104.19,395,0.0001
1,829,0,109.0,0,65.21,0.6,101.93,396,0.0001
1,830,0,108.0,0,61.26,0.611,102.27,397,0.0001
1,831,0,107.0,0,62.89,0.426,99.79,398,0.0001
1,832,0,106.0,0,68.78,0.51,98.08,399,0.0001
1,833,0,105.0,0,65.98,0.402,106.79,400,0.0001
1,834,0,104.0,0,63.11,0.18,102.16,401,0.0001
1,835,0,103.0,0,64.37,0.4,96.65,402,0.0001
1,836,0,102.0,0,65.77,0.651,97.23,403,0.0001
1,837,0,101.0,0,67.11,0.382,107.87,404,0.0001
1,838,0,100.0,0,65.78,0.427,104.76,405,0.0001
1,839,0,99.0,0,65.95,0.379,103.78,406,0.0001
1,840,0,98.0,0,64.08,0.235,107.08,407,0.0001
1,841,0,97.0,0,64.37,0.377,102.85,408,0.0001
1,842,0,96.0,0,62.19,0.288,100.75,409,0.0001
1,843,0,95.0,0,64.06,0.459,104.81,410,0.0001
1,844,0,94.0,0,64.15,0.509,103.5,411,0.0001
1,845,0,93.0,0,63.05,0.477,99.64,412,0.0001
1,846,0,92.0,0,66.92,0.505,102.04,413,0.0001
1,847,0,91.0,0,62.59,0.464,100.08,414,0.0001
1,848,0,90.0,0,66.27,0.436,99.97,415,0.0001
1,849,0,89.0,0,66.67,0.537,100.52,416,0.0001
1,850,0,88.0,0,67.09,0.414,101.23,417,0.0001
1,851,0,87.0,0,65.22,0.36,100.9,418,0.0001
1,852,0,86.0,0,64.71,0.634,105.75,419,0.0001
1,853,0,85.0,0,64.53,0.643,101.89,420,0.0001
1,854,0,84.0,0,65.69,0.556,102.73,421,0.0001
1,855,0,83.0,0,69.35,0.479,99.01,422,0.0001
1,856,0,82.0,0,67.35,0.401,101.24,423,0.0001
1,857,0,81.0,0,59.61,0.57,104.05,424,0.0001
1,858,0,80.0,0,66.44,0.567,106.23,425,0.0001
1,859,0,79.0,0,64.92,0.563,100.14,426,0.0001
1,860,0,78.0,0,64.36,0.577,102.98,427,0.0001
1,861,0,77.0,0,62.6,0.493,101.54,428,0.0001
1,862,0,76.0,0,63.53,0.502,100.99,429,0.0001
1,863,0,75.0,0,62.17,0.317,106.42,430,0.0001
1,864,0,74.0,0,62.27,0.477,103.53,431,0.0001
1,865,0,73.0,0,66.15,0.303,101.2,432,0.0001
1,866,0,72.0,0,65.25,0.546,100.39,433,0.0001
1,867,0,71.0,0,62.94,0.574,104.74,434,0.0001
1,868,0,70.0,0,65.75,0.387,102.95,435,0.0001
1,869,0,69.0,0,65.35,0.568,98.76,436,0.0001
1,870,0,68.0,0,65.44,0.458,99.04,437,0.0001
1,871,0,67.0,0,65.72,0.493,100.72,438,0.0001
1,872,0,66.0,0,66.15,0.33,101.53,439,0.0001
1,873,0,65.0,0,66.32,0.548,104.27,440,0.0001
1,874,0,64.0,0,63.5,0.347,102.08,441,0.0001
1,875,0,63.0,0,66.61,0.797,102.92,442,0.0001
1,876,0,62.0,0,64.36,0.655,99.16,443,0.0001
1,877,0,61.0,0,63.4,0.888,101.98,444,0.0001
1,878,0,60.0,0,67.51,0.661,105.58,445,0.0001
1,879,0,59.0,0,66.89,0.757,98.36,446,0.0001
1,880,0,58.0,0,64.04,0.801,104.49,447,0.0001
1,881,0,57.0,0,67.63,0.677,101.08,448,0.0001
1,882,0,56.0,0,65.65,0.855,102.18,449,0.0001
1,883,0,55.0,0,67.98,0.736,103.01,450,0.0001
1,884,0,54.0,0,68.16,0.802,97.33,451,0.0001
1,885,0,53.0,0,68.36,0.997,98.81,452,0.0001
1,886,0,52.0,0,67.4,0.864,102.34,453,0.0001
1,887,0,51.0,0,68.96,0.587,101.05,454,0.0001
1,888,0,50.0,0,65.91,0.706,101.01,455,0.0001
1,889,0,49.0,0,67.72,0.926,107.34,456,0.0001
1,890,0,48.0,0,69.86,0.941,97.07,457,0.0001
1,891,0,47.0,0,67.53,0.752,97.8,458,0.0001
1,892,0,46.0,0,66.94,0.827,98.44,459,0.0001
1,893,0,45.0,0,67.33,0.762,95.38,460,0.0001
1,894,0,44.0,0,70.18,0.966,101.17,461,0.0001
1,895,0,43.0,0,71.48,0.946,100.1,462,0.0001
1,896,0,42.0,0,67.25,1.289,101.22,463,0.0001
1,897,0,41.0,0,69.7,0.904,98.99,464,0.0001
1,898,0,40.0,0,66.97,0.979,99.72,465,0.0001
